	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
65	zf-CCHC	17	0.5454545454545454	0.7792207792207793	0.4117647058823529	11	0.2
66	CSD	66	0.5	1.7	0.22727272727272727	14	0.2
67	HMG_box	51	0.5952380952380952	0.6190476190476191	0.49019607843137253	42	0.2
68	HLH	49	1.0	1.5789473684210527	0.3877551020408163	12	0.2
69	Histone	93	0.75	3.9	0.16129032258064516	8	0.2
70	T-box	179	1.0	6.16	0.13966480446927373	4	0.2
71	zf-C2H2_4	13	1.0	0.18181818181818182	0.8461538461538461	1	0.2
72	zf-H2C2_2	13	1.0	0.3	0.7692307692307693	4	0.2
73	GATA	33	0.5652173913043478	0.6005434782608695	0.48484848484848486	23	0.2
74	Ets	81	0.5116279069767442	1.146046511627907	0.30864197530864196	43	0.2
75	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.2
76	Pou	69	0.42857142857142855	1.2142857142857142	0.2608695652173913	28	0.2
77	zf-C4	56	0.5	0.9736842105263158	0.3392857142857143	26	0.2
78	bZIP_1	63	0.5	1.75	0.2222222222222222	28	0.2
79	Homeobox	9	1.0	0.125	0.8888888888888888	8	0.2
80	Forkhead	72	0.6153846153846154	2.153846153846154	0.2222222222222222	13	0.2
81	Myb_DNA-bind_6	48	1.0	3.0	0.25	1	0.2
82	RnaseA	110	0.14545454545454545	0.8545454545454545	0.14545454545454545	110	0.1
83	TIG	80	0.05	0.9500000000000001	0.05	80	0.1
84	NTP_transf_2	81	0.037037037037037035	0.9629629629629629	0.037037037037037035	81	0.1
85	zf-CCHC	17	0.4117647058823529	0.5882352941176471	0.4117647058823529	17	0.1
86	CSD	66	0.22727272727272727	0.7727272727272727	0.22727272727272727	66	0.1
87	HMG_box	51	0.49019607843137253	0.5098039215686274	0.49019607843137253	51	0.1
88	HLH	49	0.9411764705882353	1.4860681114551084	0.3877551020408163	17	0.1
89	Histone	93	0.47368421052631576	2.4631578947368418	0.16129032258064516	19	0.1
90	T-box	179	0.3448275862068966	2.124137931034483	0.13966480446927373	29	0.1
91	zf-C2H2_4	13	1.0	0.18181818181818182	0.8461538461538461	3	0.1
92	zf-H2C2_2	13	0.875	0.2625	0.7692307692307693	8	0.1
93	TPR_17	32	0.5	3.5	0.125	2	0.1
94	zf-H2C2_5	24	0.75	0.44999999999999996	0.625	8	0.1
95	GATA	33	0.48484848484848486	0.5151515151515151	0.48484848484848486	33	0.1
96	Ets	81	0.38095238095238093	0.8533333333333333	0.30864197530864196	63	0.1
97	Helicase_C	55	0.0	0.0	0.21818181818181817	3	0.1
98	Pou	69	0.34782608695652173	0.9855072463768115	0.2608695652173913	46	0.1
99	TPR_1	33	0.21428571428571427	0.9642857142857143	0.18181818181818182	14	0.1
100	zf-C4	56	0.36538461538461536	0.7115384615384616	0.3392857142857143	52	0.1
101	bZIP_1	63	0.4666666666666667	1.6333333333333335	0.2222222222222222	30	0.1
102	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.1
103	Forkhead	72	0.4444444444444444	1.5555555555555556	0.2222222222222222	27	0.1
104	Myb_DNA-bind_6	48	0.7777777777777778	2.3333333333333335	0.25	9	0.1
105	RnaseA	110	0.14545454545454545	0.8545454545454545	0.14545454545454545	110	0.05
106	TIG	80	0.05	0.9500000000000001	0.05	80	0.05
107	NTP_transf_2	81	0.037037037037037035	0.9629629629629629	0.037037037037037035	81	0.05
108	zf-CCHC	17	0.4117647058823529	0.5882352941176471	0.4117647058823529	17	0.05
109	CSD	66	0.22727272727272727	0.7727272727272727	0.22727272727272727	66	0.05
110	HMG_box	51	0.49019607843137253	0.5098039215686274	0.49019607843137253	51	0.05
111	MH1	91	0.0	0.0	0.14285714285714285	2	0.05
112	HLH	49	0.85	1.3421052631578947	0.3877551020408163	20	0.05
113	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	1	0.05
114	Histone	93	0.16129032258064516	0.8387096774193548	0.16129032258064516	93	0.05
115	T-box	179	0.13966480446927373	0.8603351955307262	0.13966480446927373	179	0.05
116	zf-C2H2_4	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.05
117	zf-H2C2_2	13	0.7692307692307693	0.23076923076923078	0.7692307692307693	13	0.05
118	TPR_17	32	0.125	0.875	0.125	32	0.05
119	Exo_endo_phos	149	0.053691275167785234	0.9463087248322147	0.053691275167785234	149	0.05
120	zf-H2C2_5	24	0.625	0.375	0.625	24	0.05
121	GATA	33	0.48484848484848486	0.5151515151515151	0.48484848484848486	33	0.05
122	Ets	81	0.30864197530864196	0.691358024691358	0.30864197530864196	81	0.05
123	Helicase_C	55	0.21818181818181817	0.7818181818181817	0.21818181818181817	55	0.05
124	Pou	69	0.2608695652173913	0.7391304347826086	0.2608695652173913	69	0.05
125	TPR_1	33	0.18181818181818182	0.8181818181818182	0.18181818181818182	33	0.05
126	zf-C4	56	0.3392857142857143	0.6607142857142858	0.3392857142857143	56	0.05
127	bZIP_1	63	0.2222222222222222	0.7777777777777778	0.2222222222222222	63	0.05
128	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.05
129	Forkhead	72	0.2222222222222222	0.7777777777777778	0.2222222222222222	72	0.05
130	RNase_T	114	0.13157894736842105	0.8684210526315789	0.13157894736842105	114	0.05
131	Myb_DNA-bind_6	48	0.25	0.75	0.25	48	0.05
132	RnaseA	110	0.14545454545454545	0.8545454545454545	0.14545454545454545	110	0.01
133	TIG	80	0.05	0.9500000000000001	0.05	80	0.01
134	NTP_transf_2	81	0.037037037037037035	0.9629629629629629	0.037037037037037035	81	0.01
135	zf-CCHC	17	0.4117647058823529	0.5882352941176471	0.4117647058823529	17	0.01
136	CSD	66	0.22727272727272727	0.7727272727272727	0.22727272727272727	66	0.01
137	HMG_box	51	0.49019607843137253	0.5098039215686274	0.49019607843137253	51	0.01
138	Trypsin	184	0.04891304347826087	0.9510869565217391	0.04891304347826087	184	0.01
139	MH1	91	0.14285714285714285	0.8571428571428571	0.14285714285714285	91	0.01
140	GTP_EFTU_D2	67	0.014925373134328358	0.9850746268656716	0.014925373134328358	67	0.01
141	KH_1	48	0.14583333333333334	0.8541666666666666	0.14583333333333334	48	0.01
142	RRM_1	48	0.14583333333333334	0.8541666666666666	0.14583333333333334	48	0.01
143	HLH	49	0.3877551020408163	0.6122448979591837	0.3877551020408163	49	0.01
144	cNMP_binding	82	0.024390243902439025	0.975609756097561	0.024390243902439025	82	0.01
145	zf-CXXC	46	0.3695652173913043	0.6304347826086957	0.3695652173913043	46	0.01
146	APOBEC_C	71	0.04225352112676056	0.9577464788732394	0.04225352112676056	71	0.01
147	Histone	93	0.16129032258064516	0.8387096774193548	0.16129032258064516	93	0.01
148	T-box	179	0.13966480446927373	0.8603351955307262	0.13966480446927373	179	0.01
149	zf-C2H2_4	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.01
150	zf-H2C2_2	13	0.7692307692307693	0.23076923076923078	0.7692307692307693	13	0.01
151	TPR_17	32	0.125	0.875	0.125	32	0.01
152	Exo_endo_phos	149	0.053691275167785234	0.9463087248322147	0.053691275167785234	149	0.01
153	zf-H2C2_5	24	0.625	0.375	0.625	24	0.01
154	GATA	33	0.48484848484848486	0.5151515151515151	0.48484848484848486	33	0.01
155	Ets	81	0.30864197530864196	0.691358024691358	0.30864197530864196	81	0.01
156	Helicase_C	55	0.21818181818181817	0.7818181818181817	0.21818181818181817	55	0.01
157	Pou	69	0.2608695652173913	0.7391304347826086	0.2608695652173913	69	0.01
158	TPR_1	33	0.18181818181818182	0.8181818181818182	0.18181818181818182	33	0.01
159	zf-C4	56	0.3392857142857143	0.6607142857142858	0.3392857142857143	56	0.01
160	bZIP_1	63	0.2222222222222222	0.7777777777777778	0.2222222222222222	63	0.01
161	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.01
162	Forkhead	72	0.2222222222222222	0.7777777777777778	0.2222222222222222	72	0.01
163	RNase_T	114	0.13157894736842105	0.8684210526315789	0.13157894736842105	114	0.01
164	Myb_DNA-bind_6	48	0.25	0.75	0.25	48	0.01
