	domain	domain_len	domain_precison	domain_recall	fold_imp	pos_frac	pos_num	prob
51	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.7
52	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.7
53	zf-H2C2_2	13	1.0	0.25	2.25	0.3076923076923077	1	0.7
54	FYVE	64	1.0	0.875	7.0	0.125	7	0.7
55	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.7
56	zf-UBP	51	1.0	0.2	4.1000000000000005	0.19607843137254902	2	0.7
57	Prok-RING_4	16	1.0	0.5	1.0	0.5	4	0.7
58	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.7
59	ZZ	44	1.0	0.4444444444444444	3.8888888888888893	0.20454545454545456	4	0.6
60	Ldl_recept_a	13	0.0	0.0	0.0	0.15384615384615385	1	0.6
61	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.6
62	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.6
63	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.6
64	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.6
65	PHD_2	31	1.0	0.45454545454545453	1.8181818181818181	0.3548387096774194	5	0.6
66	TSP_3	29	0.875	0.7777777777777778	1.9444444444444444	0.3103448275862069	8	0.6
67	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.6
68	C1_1	42	1.0	0.75	4.25	0.19047619047619047	6	0.6
69	zf-B_box	40	1.0	0.25	4.0	0.2	2	0.6
70	zf-MYND	38	1.0	0.625	3.75	0.21052631578947367	5	0.6
71	zf-C2H2_4	13	1.0	0.75	2.25	0.3076923076923077	3	0.6
72	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.6
73	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.6
74	Disintegrin	71	1.0	0.14285714285714285	9.142857142857142	0.09859154929577464	1	0.6
75	zf-H2C2_2	13	1.0	0.25	2.25	0.3076923076923077	1	0.6
76	FYVE	64	1.0	0.875	7.0	0.125	7	0.6
77	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.6
78	zf-UBP	51	1.0	0.4	4.1000000000000005	0.19607843137254902	4	0.6
79	Prok-RING_4	16	1.0	0.875	1.0	0.5	7	0.6
80	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.6
81	Hydrolase	153	1.0	0.5	75.5	0.013071895424836602	1	0.5
82	FG-GAP	16	1.0	0.5	3.0	0.25	2	0.5
83	ZZ	44	1.0	0.4444444444444444	3.8888888888888893	0.20454545454545456	4	0.5
84	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.5
85	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.5
86	Notch	30	0.0	0.0	0.0	0.13333333333333333	1	0.5
87	WD40	29	0.0	0.0	0.0	0.06896551724137931	1	0.5
88	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.5
89	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.5
90	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.5
91	PHD_2	31	1.0	0.45454545454545453	1.8181818181818181	0.3548387096774194	5	0.5
92	TSP_3	29	0.8888888888888888	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.5
93	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.5
94	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.5
95	zf-B_box	40	1.0	0.25	4.0	0.2	2	0.5
96	Metallophos	116	1.0	0.2	22.2	0.04310344827586207	1	0.5
97	zf-MYND	38	1.0	0.875	3.75	0.21052631578947367	7	0.5
98	zf-C2H2_4	13	1.0	0.75	2.25	0.3076923076923077	3	0.5
99	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.5
100	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.5
101	Disintegrin	71	1.0	0.2857142857142857	9.142857142857142	0.09859154929577464	2	0.5
102	NTP_transf_2	79	1.0	0.5	38.5	0.02531645569620253	1	0.5
103	zf-H2C2_2	13	1.0	0.25	2.25	0.3076923076923077	1	0.5
104	NHL	26	0.0	0.0	0.0	0.07692307692307693	1	0.5
105	FYVE	64	1.0	1.0	7.0	0.125	8	0.5
106	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.5
107	zf-UBP	51	1.0	0.4	4.1000000000000005	0.19607843137254902	4	0.5
108	Prok-RING_4	16	1.0	0.875	1.0	0.5	7	0.5
109	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.5
110	RNase_T	145	1.0	0.5	71.5	0.013793103448275862	1	0.4
111	Hydrolase	153	1.0	0.5	75.5	0.013071895424836602	1	0.4
112	FG-GAP	16	1.0	0.75	3.0	0.25	3	0.4
113	ZZ	44	1.0	0.5555555555555556	3.8888888888888893	0.20454545454545456	5	0.4
114	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.4
115	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.4
116	Notch	30	0.5	0.25	3.25	0.13333333333333333	2	0.4
117	zf-C4	54	1.0	0.2222222222222222	5.0	0.16666666666666666	2	0.4
118	WD40	29	0.0	0.0	0.0	0.06896551724137931	2	0.4
119	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.4
120	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.4
121	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.4
122	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.4
123	PHD_2	31	1.0	0.45454545454545453	1.8181818181818181	0.3548387096774194	5	0.4
124	TSP_3	29	0.8888888888888888	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.4
125	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.4
126	BIR	60	1.0	0.25	14.0	0.06666666666666667	1	0.4
127	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.4
128	zf-B_box	40	1.0	0.375	4.0	0.2	3	0.4
129	Metallophos	116	1.0	0.2	22.2	0.04310344827586207	1	0.4
130	zf-MYND	38	1.0	1.0	3.75	0.21052631578947367	8	0.4
131	zf-C2H2_4	13	1.0	1.0	2.25	0.3076923076923077	4	0.4
132	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.4
133	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.4
134	Disintegrin	71	1.0	0.42857142857142855	9.142857142857142	0.09859154929577464	3	0.4
135	Peptidase_M10	83	1.0	0.07692307692307693	5.384615384615384	0.1566265060240964	1	0.4
136	NTP_transf_2	79	1.0	0.5	38.5	0.02531645569620253	1	0.4
137	zf-H2C2_2	13	1.0	0.25	2.25	0.3076923076923077	1	0.4
138	NHL	26	0.0	0.0	0.0	0.07692307692307693	1	0.4
139	FYVE	64	1.0	1.0	7.0	0.125	8	0.4
140	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.4
141	zf-UBP	51	1.0	0.4	4.1000000000000005	0.19607843137254902	4	0.4
142	Prok-RING_4	16	1.0	0.875	1.0	0.5	7	0.4
143	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.4
144	RNase_T	145	1.0	0.5	71.5	0.013793103448275862	1	0.3
145	Hydrolase	153	1.0	1.0	75.5	0.013071895424836602	2	0.3
146	FG-GAP	16	1.0	0.75	3.0	0.25	3	0.3
147	ZZ	44	1.0	0.5555555555555556	3.8888888888888893	0.20454545454545456	5	0.3
148	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.3
149	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.3
150	Notch	30	0.5	0.5	3.25	0.13333333333333333	4	0.3
151	zf-C4	54	0.75	0.3333333333333333	3.75	0.16666666666666666	4	0.3
152	WD40	29	0.0	0.0	0.0	0.06896551724137931	2	0.3
153	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.3
154	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.3
155	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.3
156	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.3
157	PHD_2	31	1.0	0.45454545454545453	1.8181818181818181	0.3548387096774194	5	0.3
158	TSP_3	29	0.8888888888888888	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.3
159	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.3
160	BIR	60	1.0	0.25	14.0	0.06666666666666667	1	0.3
161	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.3
162	zf-B_box	40	1.0	0.375	4.0	0.2	3	0.3
163	Metallophos	116	1.0	0.4	22.2	0.04310344827586207	2	0.3
164	zf-MYND	38	1.0	1.0	3.75	0.21052631578947367	8	0.3
165	zf-C2H2_4	13	1.0	1.0	2.25	0.3076923076923077	4	0.3
166	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.3
167	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.3
168	Disintegrin	71	1.0	0.42857142857142855	9.142857142857142	0.09859154929577464	3	0.3
169	Peptidase_M10	83	1.0	0.15384615384615385	5.384615384615384	0.1566265060240964	2	0.3
170	NTP_transf_2	79	1.0	0.5	38.5	0.02531645569620253	1	0.3
171	PDEase_I	163	1.0	0.25	39.75	0.024539877300613498	1	0.3
172	zf-H2C2_2	13	1.0	0.75	2.25	0.3076923076923077	3	0.3
173	NHL	26	0.0	0.0	0.0	0.07692307692307693	1	0.3
174	FYVE	64	0.8888888888888888	1.0	6.222222222222222	0.125	9	0.3
175	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.3
176	zf-UBP	51	1.0	0.5	4.1000000000000005	0.19607843137254902	5	0.3
177	Prok-RING_4	16	1.0	0.875	1.0	0.5	7	0.3
178	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.3
179	RNase_T	145	1.0	1.0	71.5	0.013793103448275862	2	0.2
180	Hydrolase	153	1.0	1.0	75.5	0.013071895424836602	2	0.2
181	FG-GAP	16	1.0	0.75	3.0	0.25	3	0.2
182	ZZ	44	1.0	0.5555555555555556	3.8888888888888893	0.20454545454545456	5	0.2
183	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.2
184	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.2
185	Notch	30	0.6	0.75	3.8999999999999995	0.13333333333333333	5	0.2
186	zf-C4	54	0.8888888888888888	0.8888888888888888	4.444444444444444	0.16666666666666666	9	0.2
187	Pre-SET	82	1.0	0.2222222222222222	8.11111111111111	0.10975609756097561	2	0.2
188	Gla	39	1.0	0.16666666666666666	2.25	0.3076923076923077	2	0.2
189	WD40	29	0.0	0.0	0.0	0.06896551724137931	2	0.2
190	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.2
191	EF-hand_6	5	1.0	0.25	0.25	0.8	1	0.2
192	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.2
193	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.2
194	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.2
195	PHD_2	31	1.0	0.45454545454545453	1.8181818181818181	0.3548387096774194	5	0.2
196	TSP_3	29	0.8888888888888888	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.2
197	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.2
198	BIR	60	1.0	0.25	14.0	0.06666666666666667	1	0.2
199	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.2
200	zf-B_box	40	1.0	0.625	4.0	0.2	5	0.2
201	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	2	0.2
202	Metallophos	116	1.0	0.4	22.2	0.04310344827586207	2	0.2
203	zf-MYND	38	1.0	1.0	3.75	0.21052631578947367	8	0.2
204	zf-C2H2_4	13	1.0	1.0	2.25	0.3076923076923077	4	0.2
205	Fibrinogen_C	210	0.0	0.0	0.0	0.009523809523809525	1	0.2
206	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.2
207	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.2
208	Disintegrin	71	1.0	0.42857142857142855	9.142857142857142	0.09859154929577464	3	0.2
209	Peptidase_M10	83	1.0	0.3076923076923077	5.384615384615384	0.1566265060240964	4	0.2
210	NTP_transf_2	79	1.0	1.0	38.5	0.02531645569620253	2	0.2
211	PDEase_I	163	1.0	0.25	39.75	0.024539877300613498	1	0.2
212	zf-H2C2_2	13	1.0	0.75	2.25	0.3076923076923077	3	0.2
213	NHL	26	0.0	0.0	0.0	0.07692307692307693	1	0.2
214	Cadherin_2	80	1.0	0.2857142857142857	10.428571428571429	0.0875	2	0.2
215	FYVE	64	0.8888888888888888	1.0	6.222222222222222	0.125	9	0.2
216	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.2
217	zf-UBP	51	1.0	0.5	4.1000000000000005	0.19607843137254902	5	0.2
218	Prok-RING_4	16	1.0	0.875	1.0	0.5	7	0.2
219	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.2
220	Glyco_transf_7C	76	0.0	0.0	0.0	0.013157894736842105	1	0.1
221	RNase_T	145	1.0	1.0	71.5	0.013793103448275862	2	0.1
222	Hydrolase	153	1.0	1.0	75.5	0.013071895424836602	2	0.1
223	Carb_anhydrase	200	0.0	0.0	0.0	0.015	1	0.1
224	Rhodanese	101	0.0	0.0	0.0	0.0297029702970297	1	0.1
225	FG-GAP	16	1.0	0.75	3.0	0.25	3	0.1
226	ZZ	44	1.0	0.6666666666666666	3.8888888888888893	0.20454545454545456	6	0.1
227	THAP	89	1.0	0.16666666666666666	13.833333333333334	0.06741573033707865	1	0.1
228	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.1
229	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.1
230	Notch	30	0.5714285714285714	1.0	3.714285714285714	0.13333333333333333	7	0.1
231	Sulfatase	269	1.0	0.25	66.25	0.01486988847583643	1	0.1
232	Peptidase_M14	235	0.5	0.5	58.25	0.00851063829787234	2	0.1
233	zf-C4	54	0.8888888888888888	0.8888888888888888	4.444444444444444	0.16666666666666666	9	0.1
234	Pre-SET	82	1.0	0.5555555555555556	8.11111111111111	0.10975609756097561	5	0.1
235	Transglut_core	101	0.0	0.0	0.0	0.009900990099009901	1	0.1
236	Gla	39	1.0	0.3333333333333333	2.25	0.3076923076923077	4	0.1
237	WD40	29	0.0	0.0	0.0	0.06896551724137931	2	0.1
238	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.1
239	EF-hand_6	5	1.0	0.25	0.25	0.8	1	0.1
240	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.1
241	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.1
242	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.1
243	PHD_2	31	1.0	0.5454545454545454	1.8181818181818181	0.3548387096774194	6	0.1
244	TSP_3	29	0.8888888888888888	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.1
245	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.1
246	BIR	60	1.0	0.25	14.0	0.06666666666666667	1	0.1
247	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.1
248	zf-B_box	40	1.0	0.75	4.0	0.2	6	0.1
249	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	2	0.1
250	OLF	241	0.0	0.0	0.0	0.012448132780082987	1	0.1
251	Metallophos	116	1.0	0.4	22.2	0.04310344827586207	2	0.1
252	ArfGap	108	1.0	0.75	26.0	0.037037037037037035	3	0.1
253	zf-MYND	38	1.0	1.0	3.75	0.21052631578947367	8	0.1
254	zf-C2H2_4	13	1.0	1.0	2.25	0.3076923076923077	4	0.1
255	HMA	54	1.0	0.5	26.0	0.037037037037037035	1	0.1
256	Fibrinogen_C	210	0.5	0.5	52.0	0.009523809523809525	2	0.1
257	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.1
258	Exo_endo_phos	188	0.5	1.0	93.5	0.005319148936170213	2	0.1
259	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.1
260	Disintegrin	71	0.6666666666666666	0.5714285714285714	6.095238095238095	0.09859154929577464	6	0.1
261	Peptidase_M10	83	0.8888888888888888	0.6153846153846154	4.786324786324786	0.1566265060240964	9	0.1
262	NTP_transf_2	79	1.0	1.0	38.5	0.02531645569620253	2	0.1
263	PDEase_I	163	1.0	0.25	39.75	0.024539877300613498	1	0.1
264	CAP	123	1.0	1.0	122.0	0.008130081300813009	1	0.1
265	zf-H2C2_2	13	1.0	1.0	2.25	0.3076923076923077	4	0.1
266	NHL	26	0.0	0.0	0.0	0.07692307692307693	1	0.1
267	Cadherin_2	80	1.0	0.42857142857142855	10.428571428571429	0.0875	3	0.1
268	FYVE	64	0.8	1.0	5.6000000000000005	0.125	10	0.1
269	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.1
270	zf-UBP	51	1.0	0.7	4.1000000000000005	0.19607843137254902	7	0.1
271	Prok-RING_4	16	1.0	1.0	1.0	0.5	8	0.1
272	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.1
273	Neur_chan_LBD	199	0.0	0.0	0.0	0.01507537688442211	1	0.05
274	Glyco_transf_7C	76	0.0	0.0	0.0	0.013157894736842105	2	0.05
275	RNase_T	145	1.0	1.0	71.5	0.013793103448275862	2	0.05
276	CUB	93	0.0	0.0	0.0	0.03225806451612903	1	0.05
277	Hydrolase	153	1.0	1.0	75.5	0.013071895424836602	2	0.05
278	Carb_anhydrase	200	0.0	0.0	0.0	0.015	1	0.05
279	Kunitz_BPTI	38	0.0	0.0	0.0	0.05263157894736842	3	0.05
280	Rhodanese	101	0.0	0.0	0.0	0.0297029702970297	1	0.05
281	FG-GAP	16	1.0	1.0	3.0	0.25	4	0.05
282	ZZ	44	1.0	0.6666666666666666	3.8888888888888893	0.20454545454545456	6	0.05
283	THAP	89	1.0	0.16666666666666666	13.833333333333334	0.06741573033707865	1	0.05
284	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.05
285	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.05
286	Notch	30	0.5714285714285714	1.0	3.714285714285714	0.13333333333333333	7	0.05
287	Cpn60_TCP1	462	1.0	1.0	461.0	0.0021645021645021645	1	0.05
288	Sulfatase	269	1.0	0.25	66.25	0.01486988847583643	1	0.05
289	DSPc	125	0.0	0.0	0.0	0.04	1	0.05
290	Peptidase_M14	235	0.3333333333333333	0.5	38.83333333333333	0.00851063829787234	3	0.05
291	zf-C4	54	0.8	0.8888888888888888	4.0	0.16666666666666666	10	0.05
292	Pre-SET	82	1.0	0.6666666666666666	8.11111111111111	0.10975609756097561	6	0.05
293	Transglut_core	101	0.0	0.0	0.0	0.009900990099009901	1	0.05
294	Gla	39	0.8	0.3333333333333333	1.8000000000000003	0.3076923076923077	5	0.05
295	WD40	29	0.0	0.0	0.0	0.06896551724137931	2	0.05
296	zf-CCHC	11	1.0	0.8	1.2	0.45454545454545453	4	0.05
297	EF-hand_6	5	1.0	0.25	0.25	0.8	1	0.05
298	zf-AN1	40	1.0	1.0	4.0	0.2	8	0.05
299	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.05
300	LIM	35	1.0	0.7	2.5	0.2857142857142857	7	0.05
301	PHD_2	31	1.0	0.5454545454545454	1.8181818181818181	0.3548387096774194	6	0.05
302	TSP_3	29	0.8	0.8888888888888888	1.777777777777778	0.3103448275862069	10	0.05
303	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.05
304	BIR	60	1.0	0.5	14.0	0.06666666666666667	2	0.05
305	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.05
306	zf-B_box	40	1.0	0.875	4.0	0.2	7	0.05
307	TNFR_c6	32	0.0	0.0	0.0	0.03125	2	0.05
308	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	2	0.05
309	OLF	241	0.0	0.0	0.0	0.012448132780082987	1	0.05
310	Metallophos	116	1.0	0.4	22.2	0.04310344827586207	2	0.05
311	ArfGap	108	1.0	1.0	26.0	0.037037037037037035	4	0.05
312	Peptidase_C1	197	0.0	0.0	0.0	0.015228426395939087	1	0.05
313	zf-MYND	38	0.8888888888888888	1.0	3.333333333333333	0.21052631578947367	9	0.05
314	zf-C2H2_4	13	1.0	1.0	2.25	0.3076923076923077	4	0.05
315	HMA	54	1.0	1.0	26.0	0.037037037037037035	2	0.05
316	Ldl_recept_b	38	0.0	0.0	0.0	0.02631578947368421	1	0.05
317	Fibrinogen_C	210	0.5	0.5	52.0	0.009523809523809525	2	0.05
318	TFIIS_C	25	1.0	1.0	5.25	0.16	4	0.05
319	Exo_endo_phos	188	0.5	1.0	93.5	0.005319148936170213	2	0.05
320	zf-H2C2_5	21	1.0	1.0	4.25	0.19047619047619047	4	0.05
321	Disintegrin	71	0.625	0.7142857142857143	5.714285714285714	0.09859154929577464	8	0.05
322	Peptidase_M10	83	0.9	0.6923076923076923	4.846153846153846	0.1566265060240964	10	0.05
323	NTP_transf_2	79	0.6666666666666666	1.0	25.666666666666664	0.02531645569620253	3	0.05
324	PDEase_I	163	0.6666666666666666	0.5	26.499999999999996	0.024539877300613498	3	0.05
325	CAP	123	0.5	1.0	61.0	0.008130081300813009	2	0.05
326	zf-H2C2_2	13	1.0	1.0	2.25	0.3076923076923077	4	0.05
327	NHL	26	0.3333333333333333	0.5	4.0	0.07692307692307693	3	0.05
328	Cadherin_2	80	0.8333333333333334	0.7142857142857143	8.690476190476192	0.0875	6	0.05
329	FYVE	64	0.8	1.0	5.6000000000000005	0.125	10	0.05
330	zf-A20	24	1.0	0.8	3.8000000000000003	0.20833333333333334	4	0.05
331	zf-UBP	51	1.0	0.9	4.1000000000000005	0.19607843137254902	9	0.05
332	Prok-RING_4	16	1.0	1.0	1.0	0.5	8	0.05
333	zf-CCCH	18	1.0	1.0	3.5	0.2222222222222222	4	0.05
334	Neur_chan_LBD	199	0.0	0.0	0.0	0.01507537688442211	6	0.01
335	Bcl-2	78	0.0	0.0	0.0	0.01282051282051282	1	0.01
336	E1-E2_ATPase	179	0.0	0.0	0.0	0.0111731843575419	2	0.01
337	Integrin_alpha2	429	0.0	0.0	0.0	0.002331002331002331	1	0.01
338	Glyco_transf_7C	76	0.0	0.0	0.0	0.013157894736842105	3	0.01
339	RNase_T	145	0.6666666666666666	1.0	47.666666666666664	0.013793103448275862	3	0.01
340	CUB	93	0.3333333333333333	0.3333333333333333	10.0	0.03225806451612903	3	0.01
341	Hydrolase	153	0.6666666666666666	1.0	50.33333333333333	0.013071895424836602	3	0.01
342	Carb_anhydrase	200	0.0	0.0	0.0	0.015	1	0.01
343	SH2	71	1.0	0.25	16.75	0.056338028169014086	1	0.01
344	Kunitz_BPTI	38	0.0	0.0	0.0	0.05263157894736842	7	0.01
345	Rhodanese	101	0.0	0.0	0.0	0.0297029702970297	2	0.01
346	FG-GAP	16	1.0	1.0	3.0	0.25	4	0.01
347	Hemopexin	45	1.0	1.0	44.0	0.022222222222222223	1	0.01
348	ZZ	44	0.7777777777777778	0.7777777777777778	3.024691358024692	0.20454545454545456	9	0.01
