	domain	domain_len	domain_precison	domain_recall	fold_imp	pos_frac	pos_num	prob
67	SH3_1	19	0.7272727272727273	1.0	1.0	0.42105263157894735	11	0.01
68	HEAT_EZ	20	1.0	0.125	1.5	0.4	1	0.01
69	Y_phosphatase	179	0.0	0.0	0.0	0.055865921787709494	1	0.01
70	Hormone_recep	109	0.0	0.0	0.0	0.009174311926605505	1	0.01
71	Kelch_1	42	0.1875	1.0	2.4375	0.07142857142857142	16	0.01
72	Ank_5	37	0.8	0.8	5.12	0.13513513513513514	5	0.01
73	HEAT	8	0.75	0.75	0.75	0.5	4	0.01
74	RRM_1	28	0.125	0.5	1.625	0.07142857142857142	8	0.01
75	Hist_deacetyl	278	0.25	0.07142857142857142	4.714285714285714	0.050359712230215826	4	0.01
76	Phospholip_A2_1	93	0.0	0.0	0.0	0.0967741935483871	1	0.01
77	Peptidase_C1	197	0.0	0.0	0.0	0.030456852791878174	1	0.01
78	WW	23	0.0	0.0	0.0	0.4782608695652174	1	0.01
79	Fibrinogen_C	219	0.0	0.0	0.0	0.0547945205479452	1	0.01
80	PWWP	73	0.5	0.4	6.8	0.0684931506849315	4	0.01
81	SH3_9	23	1.0	0.9230769230769231	0.7692307692307692	0.5652173913043478	12	0.01
82	Acetyltransf_1	83	0.09090909090909091	0.25	1.7954545454545456	0.04819277108433735	11	0.01
83	Arm	9	0.5714285714285714	1.0	0.7142857142857142	0.4444444444444444	7	0.01
84	VWA	175	0.8	0.3333333333333333	10.866666666666667	0.06857142857142857	5	0.01
85	Helicase_C	97	0.03636363636363636	0.4	0.6690909090909091	0.05154639175257732	55	0.01
86	fn3	65	0.0	0.0	0.0	0.07692307692307693	3	0.01
87	Cyclin_N	104	0.045454545454545456	1.0	4.6818181818181825	0.009615384615384616	22	0.01
88	Peptidase_M10	137	0.2	1.0	4.366666666666667	0.043795620437956206	30	0.01
89	FHA	55	0.2857142857142857	0.25	1.6785714285714286	0.14545454545454545	7	0.01
90	Spin-Ssty	37	0.0	0.0	0.0	0.10810810810810811	1	0.01
91	Chromo	32	0.3	0.42857142857142855	1.0714285714285714	0.21875	10	0.01
92	Lectin_C	96	0.0	0.0	0.0	0.010416666666666666	18	0.01
93	MHC_II_alpha	54	0.29545454545454547	0.8666666666666667	0.7681818181818182	0.2777777777777778	44	0.01
94	fn1	22	0.125	1.0	2.625	0.045454545454545456	8	0.01
95	PDZ	16	0.45454545454545453	1.0	1.0	0.3125	11	0.01
96	ANAPC3	32	0.05555555555555555	1.0	1.722222222222222	0.03125	18	0.01
97	7TM_GPCR_Srsx	234	0.0	0.0	0.0	0.008547008547008548	1	0.005
98	BTB	105	0.0	0.0	0.0	0.047619047619047616	7	0.005
99	MHC_I	111	0.5454545454545454	0.16216216216216217	1.0909090909090908	0.3333333333333333	11	0.005
100	Asp	184	0.5	0.16666666666666666	14.833333333333334	0.03260869565217391	2	0.005
101	FERM_M	115	0.0	0.0	0.0	0.0782608695652174	6	0.005
102	MHC_II_beta	61	0.4375	0.7777777777777778	1.0451388888888888	0.29508196721311475	32	0.005
103	SH2	36	1.0	0.2727272727272727	2.272727272727273	0.3055555555555556	3	0.005
104	HRM	35	0.5	0.5	8.25	0.05714285714285714	2	0.005
105	UQ_con	129	0.14285714285714285	0.2857142857142857	2.4897959183673466	0.05426356589147287	14	0.005
106	Bromodomain	48	0.11764705882352941	0.5	1.2941176470588234	0.08333333333333333	17	0.005
107	Peptidase_M14	267	0.0	0.0	0.0	0.018726591760299626	8	0.005
108	Transglut_core	93	0.25	0.6666666666666666	7.5	0.03225806451612903	8	0.005
109	Rad60-SLD	42	0.6666666666666666	1.0	13.333333333333332	0.047619047619047616	3	0.005
110	Pro_isomerase	120	0.3333333333333333	0.3	3.6666666666666665	0.08333333333333333	9	0.005
111	CAP_GLY	60	0.5	0.1875	1.375	0.26666666666666666	6	0.005
112	Pkinase	60	0.14285714285714285	1.0	1.5714285714285714	0.08333333333333333	35	0.005
113	2OG-FeII_Oxy_3	80	0.5	0.42857142857142855	5.214285714285714	0.0875	6	0.005
114	SH3_1	19	0.6153846153846154	1.0	0.8461538461538461	0.42105263157894735	13	0.005
115	HEAT_EZ	20	0.75	0.375	1.125	0.4	4	0.005
116	JmjC	74	0.0	0.0	0.0	0.06756756756756757	1	0.005
117	Y_phosphatase	179	0.2	0.2	3.3800000000000003	0.055865921787709494	10	0.005
118	Hormone_recep	109	0.0	0.0	0.0	0.009174311926605505	1	0.005
119	Kelch_1	42	0.13636363636363635	1.0	1.7727272727272725	0.07142857142857142	22	0.005
120	Ank_5	37	0.5	0.8	3.2	0.13513513513513514	8	0.005
121	HEAT	8	0.75	0.75	0.75	0.5	4	0.005
122	RRM_1	28	0.1	0.5	1.3	0.07142857142857142	10	0.005
123	Hist_deacetyl	278	0.2	0.14285714285714285	3.7714285714285714	0.050359712230215826	10	0.005
124	Phospholip_A2_1	93	0.0	0.0	0.0	0.0967741935483871	1	0.005
125	PTCB-BRCT	40	0.0	0.0	0.0	0.025	1	0.005
126	Peptidase_C1	197	0.0	0.0	0.0	0.030456852791878174	2	0.005
127	WW	23	0.5	0.09090909090909091	0.5454545454545455	0.4782608695652174	2	0.005
128	Fibrinogen_C	219	0.0	0.0	0.0	0.0547945205479452	1	0.005
129	PWWP	73	0.3333333333333333	0.8	4.533333333333333	0.0684931506849315	12	0.005
130	SH3_9	23	1.0	1.0	0.7692307692307692	0.5652173913043478	13	0.005
131	Acetyltransf_1	83	0.07407407407407407	0.5	1.4629629629629628	0.04819277108433735	27	0.005
132	Arm	9	0.5	1.0	0.625	0.4444444444444444	8	0.005
133	VWA	175	0.5294117647058824	0.75	7.191176470588235	0.06857142857142857	17	0.005
134	Helicase_C	97	0.06493506493506493	1.0	1.1948051948051948	0.05154639175257732	77	0.005
135	fn3	65	0.18181818181818182	0.8	2.181818181818182	0.07692307692307693	22	0.005
136	Cyclin_N	104	0.02	1.0	2.06	0.009615384615384616	50	0.005
137	Peptidase_M10	137	0.10909090909090909	1.0	2.381818181818182	0.043795620437956206	55	0.005
138	FHA	55	0.30434782608695654	0.875	1.7880434782608696	0.14545454545454545	23	0.005
139	Spin-Ssty	37	0.4	0.5	3.3000000000000003	0.10810810810810811	5	0.005
140	Chromo	32	0.23529411764705882	0.5714285714285714	0.8403361344537814	0.21875	17	0.005
141	Lectin_C	96	0.0	0.0	0.0	0.010416666666666666	59	0.005
142	Methyltransf_11	91	0.0	0.0	0.0	0.01098901098901099	8	0.005
143	Recep_L_domain	90	0.0	0.0	0.0	0.06666666666666667	1	0.005
144	MHC_II_alpha	54	0.2830188679245283	1.0	0.7358490566037735	0.2777777777777778	53	0.005
145	fn1	22	0.0625	1.0	1.3125	0.045454545454545456	16	0.005
146	PDZ	16	0.3333333333333333	1.0	0.7333333333333333	0.3125	15	0.005
147	ANAPC3	32	0.034482758620689655	1.0	1.0689655172413792	0.03125	29	0.005
148	Neur_chan_LBD	165	0.0	0.0	0.0	0.01818181818181818	3	0.001
149	7TM_GPCR_Srsx	234	0.0	0.0	0.0	0.008547008547008548	18	0.001
150	BTB	105	0.0625	0.6	1.25	0.047619047619047616	48	0.001
151	MHC_I	111	0.4268292682926829	0.9459459459459459	0.8536585365853658	0.3333333333333333	82	0.001
152	Asp	184	0.6	0.5	17.8	0.03260869565217391	5	0.001
153	FERM_M	115	0.08695652173913043	0.2222222222222222	1.0241545893719808	0.0782608695652174	23	0.001
154	MHC_II_beta	61	0.32142857142857145	1.0	0.7678571428571429	0.29508196721311475	56	0.001
155	SH2	36	0.5333333333333333	0.7272727272727273	1.2121212121212122	0.3055555555555556	15	0.001
156	HRM	35	0.16666666666666666	0.5	2.7499999999999996	0.05714285714285714	6	0.001
157	PID	86	0.23809523809523808	0.7142857142857143	2.6870748299319724	0.08139534883720931	21	0.001
158	UQ_con	129	0.06930693069306931	1.0	1.207920792079208	0.05426356589147287	101	0.001
159	Bromodomain	48	0.07317073170731707	0.75	0.8048780487804877	0.08333333333333333	41	0.001
160	Peptidase_M14	267	0.01904761904761905	0.4	0.9980952380952381	0.018726591760299626	105	0.001
161	Proteasome	168	0.030303030303030304	1.0	5.0606060606060606	0.005952380952380952	33	0.001
162	Adap_comp_sub	248	0.0	0.0	0.0	0.008064516129032258	12	0.001
163	Transglut_core	93	0.07692307692307693	1.0	2.307692307692308	0.03225806451612903	39	0.001
164	Rad60-SLD	42	0.06666666666666667	1.0	1.3333333333333333	0.047619047619047616	30	0.001
165	Pro_isomerase	120	0.23255813953488372	1.0	2.558139534883721	0.08333333333333333	43	0.001
166	CAP_GLY	60	0.2727272727272727	0.5625	0.7499999999999999	0.26666666666666666	33	0.001
167	Pkinase	60	0.0847457627118644	1.0	0.9322033898305084	0.08333333333333333	59	0.001
168	PCI	79	0.02564102564102564	1.0	2.0	0.012658227848101266	39	0.001
169	2OG-FeII_Oxy_3	80	0.13333333333333333	0.8571428571428571	1.3904761904761906	0.0875	45	0.001
170	SH3_1	19	0.47058823529411764	1.0	0.6470588235294117	0.42105263157894735	17	0.001
171	HEAT_EZ	20	0.6153846153846154	1.0	0.9230769230769231	0.4	13	0.001
172	Clathrin_propel	24	0.0	0.0	0.0	0.08333333333333333	2	0.001
173	Peptidase_C14	174	0.5	0.18181818181818182	7.409090909090909	0.06321839080459771	4	0.001
174	Lipocalin	113	0.0	0.0	0.0	0.04424778761061947	2	0.001
175	JmjC	74	0.045454545454545456	0.2	0.6272727272727273	0.06756756756756757	22	0.001
176	WH1	93	0.3333333333333333	0.6	5.866666666666666	0.053763440860215055	9	0.001
177	Y_phosphatase	179	0.12162162162162163	0.9	2.0554054054054056	0.055865921787709494	74	0.001
178	BIR	66	0.3333333333333333	0.2222222222222222	2.111111111111111	0.13636363636363635	6	0.001
179	SPRY	105	0.16666666666666666	0.3333333333333333	5.666666666666666	0.02857142857142857	6	0.001
180	Hormone_recep	109	0.0	0.0	0.0	0.009174311926605505	20	0.001
181	IRS	61	0.0	0.0	0.0	0.04918032786885246	3	0.001
182	Kelch_1	42	0.07894736842105263	1.0	1.026315789473684	0.07142857142857142	38	0.001
183	TPR_10	35	0.75	0.6	4.5	0.14285714285714285	4	0.001
184	ubiquitin	41	0.2	0.5	3.9000000000000004	0.04878048780487805	5	0.001
185	Filamin	81	0.0	0.0	0.0	0.024691358024691357	6	0.001
186	Ank_5	37	0.25	1.0	1.6	0.13513513513513514	20	0.001
187	PPTA	26	0.3333333333333333	0.75	1.8333333333333333	0.15384615384615385	9	0.001
188	HEAT	8	0.8	1.0	0.8	0.5	5	0.001
189	RRM_1	28	0.08	1.0	1.04	0.07142857142857142	25	0.001
190	FKBP_C	84	0.3333333333333333	0.6	5.266666666666666	0.05952380952380952	9	0.001
191	MFS_1	337	0.0	0.0	0.0	0.01483679525222552	1	0.001
192	Hist_deacetyl	278	0.21875	0.5	4.125	0.050359712230215826	32	0.001
193	DUF1986	96	0.2857142857142857	0.6666666666666666	8.857142857142858	0.03125	7	0.001
194	Phospholip_A2_1	93	0.17647058823529413	0.3333333333333333	1.647058823529412	0.0967741935483871	17	0.001
195	PTCB-BRCT	40	0.05263157894736842	1.0	2.0526315789473686	0.025	19	0.001
196	Peptidase_C1	197	0.2222222222222222	0.3333333333333333	7.074074074074074	0.030456852791878174	9	0.001
197	WW	23	0.5294117647058824	0.8181818181818182	0.5775401069518716	0.4782608695652174	17	0.001
198	Fibrinogen_C	219	0.07692307692307693	0.08333333333333333	1.3269230769230769	0.0547945205479452	13	0.001
199	PWWP	73	0.13157894736842105	1.0	1.789473684210526	0.0684931506849315	38	0.001
200	SH3_9	23	0.6190476190476191	1.0	0.47619047619047616	0.5652173913043478	21	0.001
201	Acetyltransf_1	83	0.04819277108433735	1.0	0.9518072289156627	0.04819277108433735	83	0.001
202	Arm	9	0.4444444444444444	1.0	0.5555555555555555	0.4444444444444444	9	0.001
203	VWA	175	0.06936416184971098	1.0	0.9421965317919073	0.06857142857142857	173	0.001
204	Helicase_C	97	0.05154639175257732	1.0	0.9484536082474226	0.05154639175257732	97	0.001
205	fn3	65	0.07692307692307693	1.0	0.9230769230769231	0.07692307692307693	65	0.001
206	Cyclin_N	104	0.009615384615384616	1.0	0.9903846153846155	0.009615384615384616	104	0.001
207	Peptidase_M10	137	0.043795620437956206	1.0	0.9562043795620438	0.043795620437956206	137	0.001
208	FHA	55	0.14545454545454545	1.0	0.8545454545454545	0.14545454545454545	55	0.001
209	Spin-Ssty	37	0.10810810810810811	1.0	0.8918918918918919	0.10810810810810811	37	0.001
210	Chromo	32	0.21875	1.0	0.7812499999999999	0.21875	32	0.001
211	Lectin_C	96	0.010416666666666666	1.0	0.9895833333333333	0.010416666666666666	96	0.001
212	Methyltransf_11	91	0.011111111111111112	1.0	1.0	0.01098901098901099	90	0.001
213	Recep_L_domain	90	0.0821917808219178	1.0	1.1506849315068493	0.06666666666666667	73	0.001
214	MHC_II_alpha	54	0.2777777777777778	1.0	0.7222222222222222	0.2777777777777778	54	0.001
215	fn1	22	0.045454545454545456	1.0	0.9545454545454546	0.045454545454545456	22	0.001
216	PDZ	16	0.3125	1.0	0.6875	0.3125	16	0.001
217	ANAPC3	32	0.03125	1.0	0.96875	0.03125	32	0.001
218	Neur_chan_LBD	165	0.01818181818181818	1.0	0.9818181818181818	0.01818181818181818	165	0.0
219	7TM_GPCR_Srsx	234	0.008547008547008548	1.0	0.9914529914529916	0.008547008547008548	234	0.0
220	BTB	105	0.047619047619047616	1.0	0.9523809523809523	0.047619047619047616	105	0.0
221	MHC_I	111	0.3333333333333333	1.0	0.6666666666666666	0.3333333333333333	111	0.0
222	Asp	184	0.03260869565217391	1.0	0.967391304347826	0.03260869565217391	184	0.0
223	FERM_M	115	0.0782608695652174	1.0	0.9217391304347827	0.0782608695652174	115	0.0
224	MHC_II_beta	61	0.29508196721311475	1.0	0.7049180327868853	0.29508196721311475	61	0.0
225	SH2	36	0.3055555555555556	1.0	0.6944444444444445	0.3055555555555556	36	0.0
226	HRM	35	0.05714285714285714	1.0	0.9428571428571428	0.05714285714285714	35	0.0
227	PID	86	0.08139534883720931	1.0	0.9186046511627908	0.08139534883720931	86	0.0
228	UQ_con	129	0.05426356589147287	1.0	0.9457364341085271	0.05426356589147287	129	0.0
229	Bromodomain	48	0.08333333333333333	1.0	0.9166666666666666	0.08333333333333333	48	0.0
230	Peptidase_M14	267	0.018726591760299626	1.0	0.9812734082397003	0.018726591760299626	267	0.0
231	Proteasome	168	0.005952380952380952	1.0	0.994047619047619	0.005952380952380952	168	0.0
232	Adap_comp_sub	248	0.008064516129032258	1.0	0.9919354838709676	0.008064516129032258	248	0.0
233	Transglut_core	93	0.03225806451612903	1.0	0.967741935483871	0.03225806451612903	93	0.0
234	Rad60-SLD	42	0.047619047619047616	1.0	0.9523809523809523	0.047619047619047616	42	0.0
235	Pro_isomerase	120	0.08333333333333333	1.0	0.9166666666666666	0.08333333333333333	120	0.0
236	CAP_GLY	60	0.26666666666666666	1.0	0.7333333333333333	0.26666666666666666	60	0.0
237	Pkinase	60	0.08333333333333333	1.0	0.9166666666666666	0.08333333333333333	60	0.0
238	PCI	79	0.012658227848101266	1.0	0.9873417721518988	0.012658227848101266	79	0.0
239	2OG-FeII_Oxy_3	80	0.0875	1.0	0.9125	0.0875	80	0.0
240	SH3_1	19	0.42105263157894735	1.0	0.5789473684210525	0.42105263157894735	19	0.0
241	HEAT_EZ	20	0.4	1.0	0.6000000000000001	0.4	20	0.0
242	Clathrin_propel	24	0.08333333333333333	1.0	0.9166666666666666	0.08333333333333333	24	0.0
243	PHD_2	12	0.08333333333333333	1.0	0.9166666666666666	0.08333333333333333	12	0.0
244	Peptidase_C14	174	0.06321839080459771	1.0	0.9367816091954024	0.06321839080459771	174	0.0
245	Lipocalin	113	0.04424778761061947	1.0	0.9557522123893806	0.04424778761061947	113	0.0
246	JmjC	74	0.06756756756756757	1.0	0.9324324324324325	0.06756756756756757	74	0.0
247	WH1	93	0.053763440860215055	1.0	0.946236559139785	0.053763440860215055	93	0.0
248	Y_phosphatase	179	0.055865921787709494	1.0	0.9441340782122905	0.055865921787709494	179	0.0
249	BIR	66	0.13636363636363635	1.0	0.8636363636363636	0.13636363636363635	66	0.0
250	SPRY	105	0.02857142857142857	1.0	0.9714285714285714	0.02857142857142857	105	0.0
251	Hormone_recep	109	0.009174311926605505	1.0	0.9908256880733946	0.009174311926605505	109	0.0
252	IRS	61	0.04918032786885246	1.0	0.9508196721311475	0.04918032786885246	61	0.0
253	Kelch_1	42	0.07142857142857142	1.0	0.9285714285714285	0.07142857142857142	42	0.0
254	TPR_10	35	0.14285714285714285	1.0	0.8571428571428571	0.14285714285714285	35	0.0
255	ubiquitin	41	0.04878048780487805	1.0	0.951219512195122	0.04878048780487805	41	0.0
256	MIT	28	0.17857142857142858	1.0	0.8214285714285715	0.17857142857142858	28	0.0
257	Filamin	81	0.024691358024691357	1.0	0.9753086419753086	0.024691358024691357	81	0.0
258	Ank_5	37	0.13513513513513514	1.0	0.8648648648648649	0.13513513513513514	37	0.0
259	PPTA	26	0.15384615384615385	1.0	0.8461538461538461	0.15384615384615385	26	0.0
260	HEAT	8	0.5	1.0	0.5	0.5	8	0.0
261	RRM_1	28	0.07142857142857142	1.0	0.9285714285714285	0.07142857142857142	28	0.0
262	FKBP_C	84	0.05952380952380952	1.0	0.9404761904761904	0.05952380952380952	84	0.0
263	MFS_1	337	0.01483679525222552	1.0	0.9851632047477745	0.01483679525222552	337	0.0
264	Hist_deacetyl	278	0.050359712230215826	1.0	0.9496402877697842	0.050359712230215826	278	0.0
265	DUF1986	96	0.03125	1.0	0.96875	0.03125	96	0.0
266	Phospholip_A2_1	93	0.0967741935483871	1.0	0.9032258064516129	0.0967741935483871	93	0.0
267	PTCB-BRCT	40	0.025	1.0	0.9750000000000001	0.025	40	0.0
268	Peptidase_C1	197	0.030456852791878174	1.0	0.969543147208122	0.030456852791878174	197	0.0
269	WW	23	0.4782608695652174	1.0	0.5217391304347826	0.4782608695652174	23	0.0
270	Fibrinogen_C	219	0.0547945205479452	1.0	0.9452054794520547	0.0547945205479452	219	0.0
271	PWWP	73	0.0684931506849315	1.0	0.9315068493150684	0.0684931506849315	73	0.0
272	SH3_9	23	0.5652173913043478	1.0	0.4347826086956521	0.5652173913043478	23	0.0
273	Acetyltransf_1	83	0.04819277108433735	1.0	0.9518072289156627	0.04819277108433735	83	0.0
274	Arm	9	0.4444444444444444	1.0	0.5555555555555555	0.4444444444444444	9	0.0
275	VWA	175	0.06857142857142857	1.0	0.9314285714285714	0.06857142857142857	175	0.0
276	Helicase_C	97	0.05154639175257732	1.0	0.9484536082474226	0.05154639175257732	97	0.0
277	fn3	65	0.07692307692307693	1.0	0.9230769230769231	0.07692307692307693	65	0.0
278	Cyclin_N	104	0.009615384615384616	1.0	0.9903846153846155	0.009615384615384616	104	0.0
279	Peptidase_M10	137	0.043795620437956206	1.0	0.9562043795620438	0.043795620437956206	137	0.0
280	FHA	55	0.14545454545454545	1.0	0.8545454545454545	0.14545454545454545	55	0.0
281	Spin-Ssty	37	0.10810810810810811	1.0	0.8918918918918919	0.10810810810810811	37	0.0
282	Chromo	32	0.21875	1.0	0.7812499999999999	0.21875	32	0.0
283	Lectin_C	96	0.010416666666666666	1.0	0.9895833333333333	0.010416666666666666	96	0.0
284	Methyltransf_11	91	0.01098901098901099	1.0	0.989010989010989	0.01098901098901099	91	0.0
285	Recep_L_domain	90	0.06666666666666667	1.0	0.9333333333333333	0.06666666666666667	90	0.0
286	MHC_II_alpha	54	0.2777777777777778	1.0	0.7222222222222222	0.2777777777777778	54	0.0
287	fn1	22	0.045454545454545456	1.0	0.9545454545454546	0.045454545454545456	22	0.0
288	PDZ	16	0.3125	1.0	0.6875	0.3125	16	0.0
289	ANAPC3	32	0.03125	1.0	0.96875	0.03125	32	0.0
