	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
AA_permease_2	0.0003920232702512294	0.9987621464516132	0.4515366430260047	0.08983451536643026	0.0	0.0	0.0	0.0	0.0	0	425.0	645.7824179825955	0.8344824046920821	4.258987455197134	0.00023507770967276748	-0.29351740249737746	0.957481684325656	0.6926713947990544	40.95475798236436	0.6420576806762978	0.07596634479914621	0.28103350664308113	0.10555216429198708	0.1278663117912503	0.3134673722760162	0.3796027377785927	0.786305409750553	4.0	0.00027399661485105764	0.9616704319646279	0.32387706855791965	0.07565011820330969	0.0	0.0	0.0	0.0	0.0	0	0.003973033744841814	0.9592228718677157	0.30023640661938533	0.10874704491725769	0.02364066193853428	0.0	0.0	0.0	0.0	4	0.0006908538052812219	0.9043353700394879	0.2576832151300236	0.05673758865248227	0.01182033096926714	0.0	0.0	0.0	0.0	3.0	0.0601111613214016	0.9697476005155071	0.23741007194244604	0.10071942446043165	0.02877697841726619	0.007194244604316547	0.0	0.0	0.0	14
ABC_membrane	0.0003730325843207538	0.9994025104612098	0.8868613138686131	0.14233576642335766	0.0	0.0	0.0	0.0	0.0	0	274.0	1307.6818541227074	0.7837144208932626	3.4801845193035565	0.00024704066310656723	-0.2714577287850284	0.5815948615490298	3.1861313868613137	47.344843701424644	0.7525350819201654	0.034992096281916144	0.21198513305604966	0.07679928106539466	0.12260346417079185	0.269892917635737	0.3724248524141394	0.7681348310350361	4.0	0.00038212395156733686	0.9463397288713413	0.38321167883211676	0.11678832116788321	0.014598540145985401	0.0	0.0	0.0	0.0	5	0.003442643908783793	0.9669688755168885	0.7043795620437956	0.38321167883211676	0.09124087591240876	0.0	0.0	0.0	0.0	25	0.0055948547087609785	0.8901485123302124	0.9087591240875912	0.551094890510949	0.17883211678832117	0.0072992700729927005	0.0	0.0	0.0	74.0	0.02705216407775879	0.9888621164072818	0.22807017543859648	0.05701754385964912	0.008771929824561403	0.0	0.0	0.0	0.0	4
ADH_N	0.00040782420546747744	0.9973946913212632	0.3302752293577982	0.12844036697247707	0.0	0.0	0.0	0.0	0.0	0	109.0	373.71964274257857	0.7233746371958026	3.2111346282652367	0.00025812568924576956	-0.4390599970875201	0.13623051260665944	1.1376146788990826	43.3936327815915	0.1664218041133179	0.3500757812523868	0.4848792732496862	0.6679179114818075	0.5185442046897869	0.22174659789157344	0.17178527211973832	0.8863263990493977	12.0	0.0001858068280853331	0.9716827909655862	0.5229357798165137	0.09174311926605505	0.0	0.0	0.0	0.0	0.0	0	0.009057643823325634	0.8044767357436386	0.6808510638297872	0.425531914893617	0.19148936170212766	0.0	0.0	0.0	0.0	0	0.004281905014067888	0.8086827839528193	0.6238532110091743	0.22018348623853212	0.045871559633027525	0.009174311926605505	0.0	0.0	0.0	9.0	0.5157152414321899	0.8035013351551287	0.9365079365079365	0.7142857142857143	0.49206349206349204	0.23809523809523808	0.15873015873015872	0.1111111111111111	0.09523809523809523	30
ADH_zinc_N	0.00042104494059458375	0.9981663014202666	0.7692307692307693	0.2692307692307692	0.0	0.0	0.0	0.0	0.0	0	130.0	497.86306813849797	0.7447996315062183	3.1738352525717795	0.00026848427439645384	-0.23299503035928376	0.11179357897004959	1.7615384615384615	43.8748080693816	0.4266103769081597	0.2083390007955845	0.36647439270382703	0.16292912315664632	0.11771603944984288	0.3555071206434702	0.23804394011960256	0.8752725109732089	10.0	0.0006141031044535339	0.9474095938997417	0.6461538461538462	0.26153846153846155	0.03076923076923077	0.0	0.0	0.0	0.0	3	0.024835994467139244	0.8431057030424449	0.7747747747747747	0.5405405405405406	0.27927927927927926	0.0	0.0	0.0	0.0	40	0.0007620197138749063	0.8932932917075272	0.27692307692307694	0.09230769230769231	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.5425903797149658	0.7442038392494497	0.9259259259259259	0.7407407407407407	0.5555555555555556	0.4074074074074074	0.2962962962962963	0.25925925925925924	0.2222222222222222	10
AMP-binding	0.00042228781967423856	0.9983955564526439	0.1702127659574468	0.03309692671394799	0.0	0.0	0.0	0.0	0.0	0	423.0	826.150605386087	0.7383962100354688	3.3913217501302184	0.00024244398054243423	-0.39529946014568607	-0.023909513583478117	3.15839243498818	46.61095183795671	0.32778391944051016	0.2460823370486777	0.426729971673415	0.1612531159132384	0.4347909230947602	0.8238803219277622	0.7923674838657622	0.9762857097579092	33.0	0.0013125594705343244	0.9305208584354538	0.5271867612293144	0.2033096926713948	0.030732860520094562	0.0	0.0	0.0	0.0	16	0.14073467254638672	0.7486557572790719	0.7610389610389611	0.45714285714285713	0.21298701298701297	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0	107	0.0026393735315650697	0.8474878552692419	0.4302600472813239	0.19621749408983452	0.05673758865248227	0.0	0.0	0.0	0.0	29.0	0.1955476850271225	0.9334496483008711	0.450354609929078	0.2198581560283688	0.07446808510638298	0.024822695035460994	0.010638297872340425	0.0035460992907801418	0.0035460992907801418	18
AMP-binding_C	0.0012894388055428865	0.9894722610690544	1.0	0.8289473684210527	0.2236842105263158	0.0	0.0	0.0	0.0	22	76.0	654.9078675791644	0.7142474250936329	3.092814372659176	0.00013024199454130686	-0.19149374017795073	-0.10268023645284523	2.1184210526315788	53.382872558072165	0.37687443647819246	0.2174589692756142	0.4051229382796517	0.1172203244576554	0.31179168202232066	0.7142658835761514	0.2795371721668031	0.8033538516650186	9.0	0.03657718747854233	0.4192221374987016	0.8552631578947368	0.5394736842105263	0.15789473684210525	0.013157894736842105	0.013157894736842105	0.0	0.0	16	0.020514581352472302	0.8364125592479921	0.868421052631579	0.631578947368421	0.25	0.0	0.0	0.0	0.0	28	0.0019696501549333334	0.8862652026245995	0.75	0.3815789473684211	0.05263157894736842	0.0	0.0	0.0	0.0	3.0	0.22001400589942927	0.8843630886710162	0.7213114754098361	0.5081967213114754	0.3442622950819672	0.09836065573770492	0.03278688524590164	0.01639344262295082	0.01639344262295082	23
ANAPC3	0.03692980855703354	0.9014614759962832	1.0	1.0	1.0	0.5975609756097561	0.32926829268292684	0.15853658536585366	0.10975609756097561	82	82.0	739.9545084996308	0.9447309941520468	4.882907808737532	9.309111037817197e-05	-0.2769163763066202	-0.44510532150776055	1.548780487804878	50.905115792067015	0.7149557649667406	0.013464855875831485	0.2720690071446169	0.35864221609180624	0.14452395595713624	0.26820866518166586	0.2316772591919513	0.7126178336156415	8.0	0.03354162350296973	0.7699330627118666	1.0	0.9878048780487805	0.8292682926829268	0.0975609756097561	0.036585365853658534	0.0	0.0	81	0.003277161857113242	0.9643019854070084	0.9634146341463414	0.7560975609756098	0.4268292682926829	0.0	0.0	0.0	0.0	46	0.0033934565726667643	0.9269669130239092	1.0	0.90625	0.75	0.0	0.0	0.0	0.0	21.0	0.035183802247047424	0.9858279692627132	1.0	0.7317073170731707	0.2073170731707317	0.0	0.0	0.0	0.0	22
ANAPC4_WD40	0.007354162167757749	0.8746215907504215	1.0	0.8225806451612904	0.6290322580645161	0.04838709677419355	0.03225806451612903	0.0	0.0	43	92.0	801.2210234571627	0.9061000773395204	4.632167594740912	0.00015176916951686358	-0.2859378811862322	-0.2183483776856348	4.630434782608695	43.825461860428916	0.06094131112269749	0.4862869397202022	0.45305341618411277	0.3391848635595746	0.17084646351350186	0.20730378523728385	0.7631886733168903	0.7631886733168903	8.0	0.0097052538767457	0.861381394325402	0.9891304347826086	0.9021739130434783	0.6086956521739131	0.0	0.0	0.0	0.0	79	0.022966302931308743	0.8712114537162213	0.9782608695652174	0.8804347826086957	0.6304347826086957	0.0	0.0	0.0	0.0	83	0.004687442909926176	0.8750113513874129	0.9333333333333333	0.8	0.5555555555555556	0.022222222222222223	0.0	0.0	0.0	24.0	0.1839340329170227	0.9054215052720688	0.96875	0.703125	0.40625	0.140625	0.109375	0.046875	0.015625	32
ANATO	0.00106381019577384	0.9925332064498611	1.0	1.0	1.0	0.0	0.0	0.0	0.0	36	36.0	1345.2694444444444	0.6616958637469587	2.072739659367397	9.776993055555557e-06	-0.48564814814814816	-0.2637731481481482	0.8333333333333334	57.34361111111111	0.5205520833333334	0.04320787037037037	0.43878333333333336	0.9753586787430918	0.07899584680386908	0.2308585716263581	0.3635639750891799	0.9753586787430918	9.0	0.002561495639383793	0.8766232935473693	1.0	0.9444444444444444	0.3333333333333333	0.0	0.0	0.0	0.0	15	0.06813519448041916	0.6452801656852197	1.0	0.9722222222222222	0.6666666666666666	0.16666666666666666	0.1111111111111111	0.0	0.0	33	0.002609129762277007	0.9542623391176105	1.0	0.9444444444444444	0.7222222222222222	0.0	0.0	0.0	0.0	35.0	0.07310402393341063	0.9388645082385169	1.0	0.6666666666666666	0.2222222222222222	0.08333333333333333	0.05555555555555555	0.0	0.0	10
ANF_receptor	0.0003300252719782293	0.9992338334571867	0.38920454545454547	0.019886363636363636	0.0	0.0	0.0	0.0	0.0	0	352.0	978.7537367209737	0.8424172680412372	4.136436139747995	0.00021946913806857585	-0.20621492611660042	-0.10971254075696257	3.164772727272727	48.91362392614212	0.40595069532506983	0.20795443806633465	0.38653552915270395	0.34303252885531643	0.13738885720109134	0.2372478271539507	0.3976512158481453	0.7306066957027514	11.0	0.000252381811151281	0.9652758715062151	0.4460227272727273	0.11647727272727272	0.0	0.0	0.0	0.0	0.0	0	0.005001002922654152	0.9496085027333839	0.6731391585760518	0.4077669902912621	0.1423948220064725	0.0	0.0	0.0	0.0	46	0.0047123292461037644	0.8584490478817219	0.5714285714285714	0.2922077922077922	0.07142857142857142	0.003246753246753247	0.0	0.0	0.0	25.0	0.03689935430884361	0.9711046603409228	0.36018957345971564	0.13744075829383887	0.05687203791469194	0.0	0.0	0.0	0.0	7
APOBEC_C	0.0010696678655222056	0.9823115129540955	1.0	0.6923076923076923	0.10256410256410256	0.0	0.0	0.0	0.0	10	78.0	307.30736357659447	0.3610806401969837	0.7823164050477069	0.0019520567410303373	-0.49684574684574684	-0.411768573307035	1.7435897435897436	54.19106673241288	0.48193471165586554	0.19266232272001504	0.3262794566544567	0.4469851081608168	0.1286641188584159	0.14099230000341528	0.443867138030847	0.7396116705874738	11.0	0.00146134861279279	0.9461660099746995	1.0	0.8591549295774648	0.323943661971831	0.0	0.0	0.0	0.0	28	0.004103649873286486	0.9448765801861371	0.8783783783783784	0.5675675675675675	0.20270270270270271	0.0	0.0	0.0	0.0	18	0.7745532393455505	0.6998700208541757	1.0	1.0	0.9615384615384616	0.6025641025641025	0.48717948717948717	0.358974358974359	0.32051282051282054	77.0	0.04168415814638138	0.9876150026145848	1.0	0.8974358974358975	0.21794871794871795	0.01282051282051282	0.0	0.0	0.0	19
ARID	0.010946234688162805	0.9528476501114232	1.0	1.0	1.0	0.42528735632183906	0.14942528735632185	0.0	0.0	87	89.0	1325.3383815418292	0.9405032526671872	5.11892089513401	2.3136403772472743e-06	0.015900383141762436	-0.3074987719815307	2.3448275862068964	55.59724951931848	0.5345193423434803	0.08131373977236046	0.3848395632464598	0.08459416384781204	0.20791831349471968	0.251752202163419	0.2408959937124536	0.7945336025033342	11.0	0.02276229485869408	0.825735271491219	1.0	0.9885057471264368	0.9080459770114943	0.08045977011494253	0.034482758620689655	0.0	0.0	85	0.0030080974102020264	0.9593422637221084	0.7586206896551724	0.4367816091954023	0.14942528735632185	0.0	0.0	0.0	0.0	16	0.015433062799274918	0.9034891441126792	1.0	1.0	0.9080459770114943	0.3218390804597701	0.1839080459770115	0.011494252873563218	0.0	87.0	0.07106726616621017	0.9764400065570883	1.0	0.8505747126436781	0.2413793103448276	0.034482758620689655	0.022988505747126436	0.0	0.0	27
Abhydrolase_1	0.0004039437917526811	0.9979159445621489	0.56640625	0.16015625	0.0	0.0	0.0	0.0	0.0	0	256.0	389.9686083353315	0.7728631146136714	3.34690446005368	0.00013284146328916723	-0.39435756842983405	-0.04350117083183805	2.12109375	43.33822933881097	0.41438009297495	0.1710288600508447	0.41512347312934866	0.14155598308034334	0.6245461831181935	0.2607690837134655	0.3805909890667768	0.9471858061745378	12.0	0.000575894140638411	0.9441333966029326	0.703125	0.36328125	0.05859375	0.0	0.0	0.0	0.0	19	0.06039055809378624	0.7829057667664898	0.8	0.545	0.2	0.005	0.005	0.0	0.0	46	0.008108562789857388	0.7521284882133927	0.5859375	0.25	0.1328125	0.015625	0.0078125	0.0	0.0	43.0	0.741446316242218	0.7274907981060047	0.7978723404255319	0.5957446808510638	0.32978723404255317	0.20212765957446807	0.1276595744680851	0.09574468085106383	0.07446808510638298	32
Abhydrolase_6	0.0008017660584300755	0.9928252357060857	0.8962264150943396	0.6415094339622641	0.18396226415094338	0.0	0.0	0.0	0.0	45	212.0	366.59987628985266	0.8501750566893423	3.7980213151927433	0.00010016829792109096	-0.4080862533692722	-0.07970265321680421	1.0047169811320755	44.7748629659125	0.4131109169525443	0.1873994406667756	0.3999415126671023	0.08802802933928383	0.8421896942758341	0.1165272648861972	0.2800771998681877	0.8727640801867019	15.0	0.004356496036052704	0.9242875309434494	0.9858490566037735	0.8820754716981132	0.4528301886792453	0.0	0.0	0.0	0.0	127	0.029389513656497	0.8172147195461079	0.6333333333333333	0.31666666666666665	0.12222222222222222	0.0	0.0	0.0	0.0	22	0.009962576441466808	0.6899991537974918	0.49528301886792453	0.1792452830188679	0.0660377358490566	0.009433962264150943	0.009433962264150943	0.0	0.0	21.0	0.778885543346405	0.7151583440125586	0.9294117647058824	0.7176470588235294	0.3058823529411765	0.17647058823529413	0.10588235294117647	0.08235294117647059	0.08235294117647059	25
Acetyltransf_1	0.0006157502648420633	0.996620613151511	0.7777777777777778	0.3333333333333333	0.017094017094017096	0.0	0.0	0.0	0.0	1	117.0	332.40174997574377	0.8809563003818414	4.611642766228257	0.00020971904548650617	-0.3219952886619553	-0.10106419160856732	2.2735042735042734	48.48986573081774	0.377871036996295	0.2571448319453737	0.36575294273054854	0.10787630848622122	0.12461578440925172	0.31936520109429434	0.40831350705550257	0.8300992558332378	8.0	0.0008210618398152293	0.9367886190298287	0.6837606837606838	0.3333333333333333	0.03418803418803419	0.0	0.0	0.0	0.0	5	0.0035215485841035843	0.9586787395487264	0.948051948051948	0.5974025974025974	0.24675324675324675	0.0	0.0	0.0	0.0	15	0.007250404451042414	0.8203974001366762	0.9156626506024096	0.7108433734939759	0.30120481927710846	0.024096385542168676	0.012048192771084338	0.0	0.0	29.0	0.3008747696876526	0.8263739662900754	0.9444444444444444	0.9444444444444444	0.7777777777777778	0.2777777777777778	0.16666666666666666	0.05555555555555555	0.05555555555555555	10
Actin	0.0007050198037177324	0.996325885423794	0.8820638820638821	0.5257985257985258	0.05405405405405406	0.0	0.0	0.0	0.0	26	407.0	501.084559677663	0.8744104811637449	4.56252377844088	0.00023665384323882122	-0.31672662301004545	-0.2215588401450471	2.6461916461916464	52.301519135674305	0.3562649550065068	0.2072185310252552	0.43667257579188606	0.2527384801908956	0.14885687576660414	0.5737164467083834	0.7928985479665598	0.8791321950996139	38.0	0.0008217067806981504	0.9561739352200436	0.5651105651105651	0.22604422604422605	0.012285012285012284	0.0	0.0	0.0	0.0	5	0.009566999971866608	0.9160774046336249	0.5601023017902813	0.2813299232736573	0.10741687979539642	0.0	0.0	0.0	0.0	45	0.011031040921807287	0.8323952305852135	0.6781326781326781	0.33906633906633904	0.07371007371007371	0.004914004914004914	0.002457002457002457	0.0	0.0	35.0	0.2964136600494385	0.8868212730367906	0.6636904761904762	0.38392857142857145	0.15773809523809523	0.0625	0.03869047619047619	0.02976190476190476	0.01488095238095238	67
