	RF	ADA	SVM	Logistic	KNN	XGB
2OG-FeII_Oxy_3_63	0.017	0.497903659381	0.0321614551007	0.0203523169607	0.02	0.00127493031323
2OG-FeII_Oxy_3_64	0.088	0.498725787133	0.0231845614676	0.0546955262547	0.05	2.23025162995e-05
2OG-FeII_Oxy_3_65	0.022	0.498315427701	0.0241773871189	0.0176544516132	0.03	4.62425668957e-05
2OG-FeII_Oxy_3_66	0.005	0.497963436283	0.0285809238755	0.0317487934947	0.02	5.5214502936e-05
2OG-FeII_Oxy_3_67	0.008	0.498045241021	0.02872262958	0.0305683159587	0.01	2.49188960879e-05
2OG-FeII_Oxy_3_68	0.006	0.498415990323	0.0276842063412	0.0165881980964	0.0	7.84565927461e-05
2OG-FeII_Oxy_3_69	0.025	0.497229665084	0.0266223654792	0.0218780784074	0.04	8.15945313661e-05
2OG-FeII_Oxy_3_7	0.021	0.498438680408	0.0317046433607	0.0472663053486	0.02	0.000413232191931
2OG-FeII_Oxy_3_70	0.033	0.498442635353	0.0226591031719	0.0155428939802	0.01	0.00012813336798
2OG-FeII_Oxy_3_71	0.011	0.498679269914	0.0259947833233	0.0400262892615	0.03	0.00391020206735
2OG-FeII_Oxy_3_72	0.04	0.498830766673	0.03106441932	0.0353622494936	0.01	0.00143899163231
2OG-FeII_Oxy_3_73	0.012	0.498525857046	0.0288158116106	0.0284264460261	0.01	2.5075945814e-05
2OG-FeII_Oxy_3_74	0.009	0.498858815655	0.028995197117	0.0199737543465	0.02	0.000393667345634
2OG-FeII_Oxy_3_75	0.015	0.498548135172	0.0281287465625	0.0281640352203	0.03	0.000710151798557
2OG-FeII_Oxy_3_76	0.005	0.498632992849	0.0260246674674	0.0303109942652	0.02	0.000318907928886
2OG-FeII_Oxy_3_77	0.614	0.499316691457	0.704052500896	0.03062805199	0.35	0.976864755154
2OG-FeII_Oxy_3_78	0.023	0.498791364354	0.0321932492466	0.0335136240075	0.01	0.000290942029096
2OG-FeII_Oxy_3_79	0.018	0.498763645145	0.0276788301007	0.0252842249437	0.01	0.00134155538399
2OG-FeII_Oxy_3_8	0.019	0.49861651184	0.0286907349034	0.0288554114957	0.04	0.000711274391506
2OG-FeII_Oxy_3_80	0.06	0.499024983217	0.0260296104354	0.0288329351469	0.06	0.0112921781838
2OG-FeII_Oxy_3_81	0.023	0.498220151304	0.0298945334577	0.0336756305151	0.02	0.000100744073279
2OG-FeII_Oxy_3_82	0.012	0.498514007833	0.0277738138427	0.0266240442792	0.0	0.000169916631421
2OG-FeII_Oxy_3_83	0.015	0.499003390636	0.0275831693062	0.0187324608069	0.02	0.000677342351992
2OG-FeII_Oxy_3_84	0.017	0.498956020863	0.0270307635354	0.0274810057779	0.03	0.000351635477273
2OG-FeII_Oxy_3_87	0.012	0.49816252244	0.0260422089057	0.0256824287901	0.01	0.000399468175601
2OG-FeII_Oxy_3_88	0.097	0.497830472836	0.0278285029012	0.0129921496289	0.06	0.000837283849251
2OG-FeII_Oxy_3_89	0.05	0.498641350925	0.0263677314636	0.0110463138013	0.02	0.0105083212256
2OG-FeII_Oxy_3_9	0.007	0.498252229186	0.0257879166446	0.0927143770812	0.01	0.000601894746069
2OG-FeII_Oxy_3_93	0.013	0.49885756395	0.0300977335005	0.0155347115289	0.03	0.00032182779978
2OG-FeII_Oxy_3_95	0.004	0.498258479622	0.029449831883	0.0137541047628	0.01	6.05183486186e-05
2OG-FeII_Oxy_3_96	0.017	0.498541487669	0.0300809752174	0.017505358715	0.0	0.000364322011592
7TM_GPCR_Srsx_1	0.041	0.499322978813	0.0209681332072	0.0349899664265	0.05	0.000202202310902
7TM_GPCR_Srsx_10	0.023	0.498829686465	0.0261907195413	0.0175026814631	0.05	0.000372179725673
7TM_GPCR_Srsx_100	0.026	0.498458914015	0.0285667497586	0.0202654863277	0.05	0.000161292147823
7TM_GPCR_Srsx_101	0.061	0.498060266169	0.036767117108	0.0296587546813	0.02	0.000463381235022
7TM_GPCR_Srsx_104	0.104	0.49822942261	0.0336270231168	0.0280296595991	0.05	0.000148835359141
7TM_GPCR_Srsx_105	0.039	0.499180228277	0.0283646914165	0.0300091993114	0.06	0.000920727616176
7TM_GPCR_Srsx_106	0.04	0.497441889396	0.0373903911603	0.0445370679545	0.05	0.00088707904797
7TM_GPCR_Srsx_107	0.036	0.498804281851	0.0300715948295	0.0436194563839	0.04	0.000106934043288
7TM_GPCR_Srsx_108	0.05	0.498850622211	0.0390724814311	0.0450603124688	0.05	0.000976447947323
7TM_GPCR_Srsx_109	0.045	0.499148030419	0.0310679488735	0.0309932029012	0.07	0.00111976708286
7TM_GPCR_Srsx_11	0.036	0.496989635834	0.0319938675909	0.0252716233494	0.03	1.02956773844e-05
7TM_GPCR_Srsx_110	0.026	0.497432597385	0.0258215798573	0.048411891479	0.05	1.29716008814e-05
7TM_GPCR_Srsx_111	0.037	0.498215705487	0.0238576065777	0.0269594387434	0.06	0.000490039237775
7TM_GPCR_Srsx_112	0.022	0.498010389302	0.0266269169726	0.0665929142839	0.06	3.03148117382e-05
7TM_GPCR_Srsx_113	0.032	0.499081471855	0.0263398897427	0.0242043878989	0.05	6.07954789302e-05
7TM_GPCR_Srsx_114	0.017	0.498414410798	0.021679193872	0.053373411463	0.04	0.00022398456349
7TM_GPCR_Srsx_115	0.046	0.499074962253	0.0310721284656	0.0362788728883	0.05	0.000435655267211
7TM_GPCR_Srsx_116	0.058	0.498272455315	0.0386474465793	0.0533757961168	0.07	0.000615300319623
7TM_GPCR_Srsx_117	0.03	0.498181746496	0.0240027000066	0.0257844276618	0.05	0.000336626748322
7TM_GPCR_Srsx_118	0.031	0.498251464159	0.0204142629533	0.0282998893157	0.04	0.000641401740722
7TM_GPCR_Srsx_119	0.039	0.498883670308	0.0277894838764	0.0272181628489	0.09	0.00105932762381
7TM_GPCR_Srsx_12	0.05	0.496877179617	0.0285356012526	0.0162894006224	0.01	3.23503663822e-05
7TM_GPCR_Srsx_120	0.053	0.498110310223	0.0352461084542	0.0383822669301	0.08	0.000447131053079
7TM_GPCR_Srsx_121	0.079	0.498832821961	0.0337317247131	0.0189860334777	0.07	0.00190489145461
7TM_GPCR_Srsx_122	0.061	0.4988128164	0.0297167362067	0.0196975096152	0.09	0.00346772978082
7TM_GPCR_Srsx_123	0.054	0.497847979798	0.0344734680707	0.0274555984054	0.07	0.000184443415492
7TM_GPCR_Srsx_124	0.062	0.499016981043	0.033154965011	0.0231090601029	0.09	0.00247482932173
7TM_GPCR_Srsx_125	0.192	0.498958606685	0.0545975880844	0.0178660385382	0.07	0.000596261175815
7TM_GPCR_Srsx_126	0.035	0.498206921424	0.0264062673219	0.0172680315696	0.04	1.59356623044e-05
7TM_GPCR_Srsx_127	0.221	0.499974882718	0.0398534014633	0.0235988575291	0.07	0.00150928134099
7TM_GPCR_Srsx_128	0.066	0.499430345581	0.0402872977934	0.0312109291261	0.06	0.000357986893505
7TM_GPCR_Srsx_129	0.061	0.499107820188	0.0328211167913	0.0316278820682	0.05	0.000714831752703
7TM_GPCR_Srsx_13	0.078	0.498831578868	0.0292192712022	0.021253319183	0.04	0.000872962467838
7TM_GPCR_Srsx_130	0.038	0.49845093047	0.0382110720012	0.0248669556221	0.05	5.98139558861e-05
7TM_GPCR_Srsx_131	0.075	0.499373656201	0.0277935507532	0.0322306387632	0.05	0.00175179867074
7TM_GPCR_Srsx_132	0.055	0.49853799592	0.0338776262389	0.0245508142576	0.07	0.000263487658231
7TM_GPCR_Srsx_133	0.067	0.49862647686	0.0306130503924	0.0211775012248	0.06	0.000449914397905
7TM_GPCR_Srsx_134	0.065	0.498460804686	0.0293445231453	0.0288208757193	0.05	0.000257646548562
7TM_GPCR_Srsx_135	0.167	0.499468294399	0.375390778663	0.0521714894587	0.33	0.00643448904157
7TM_GPCR_Srsx_136	0.13	0.498473380135	0.0426012935089	0.022001119081	0.06	0.00195144512691
7TM_GPCR_Srsx_137	0.078	0.499702894768	0.0338376979621	0.0245545904813	0.08	0.00278429896571
7TM_GPCR_Srsx_138	0.083	0.498979583992	0.0303339120598	0.0189580266192	0.06	1.57888698595e-05
7TM_GPCR_Srsx_139	0.086	0.49903128098	0.0301727844111	0.0229306202949	0.07	0.00263312505558
7TM_GPCR_Srsx_14	0.021	0.497654990115	0.0216777259238	0.0275311390671	0.03	6.00081557423e-06
7TM_GPCR_Srsx_140	0.037	0.497431131782	0.0275309702518	0.0339791054102	0.06	5.62049572181e-05
7TM_GPCR_Srsx_141	0.057	0.498047061195	0.0354723759862	0.0235339814857	0.08	0.000122564786579
7TM_GPCR_Srsx_142	0.059	0.498571924006	0.0411473390148	0.0327922127069	0.07	0.000906746776309
7TM_GPCR_Srsx_143	0.1	0.499564066921	0.043280844418	0.028400596343	0.07	0.000423982943175
7TM_GPCR_Srsx_144	0.065	0.491349656141	0.0361885740038	0.0309734737561	0.07	0.000455770961707
7TM_GPCR_Srsx_145	0.063	0.498208165202	0.031365208009	0.0318656762803	0.08	0.00185773265548
7TM_GPCR_Srsx_146	0.061	0.49788036175	0.0249687933778	0.0291292158946	0.1	0.000285366899334
7TM_GPCR_Srsx_147	0.038	0.498444837517	0.0184851670819	0.0262779804303	0.06	0.000501403410453
7TM_GPCR_Srsx_148	0.068	0.498539171002	0.0332890667322	0.0270231713291	0.1	0.000790744496044
7TM_GPCR_Srsx_149	0.083	0.498255940008	0.0339554108838	0.0343977679223	0.07	0.00064200873021
7TM_GPCR_Srsx_15	0.039	0.497566705673	0.0287516037305	0.0162492942533	0.03	3.24692337017e-05
7TM_GPCR_Srsx_150	0.077	0.498533648248	0.0435693838399	0.0549508308257	0.11	0.0352329201996
7TM_GPCR_Srsx_152	0.055	0.498911385728	0.0298420801335	0.0406792635041	0.06	0.00282374583185
7TM_GPCR_Srsx_153	0.056	0.499264378677	0.0308561524247	0.044054330186	0.08	0.00147473264951
7TM_GPCR_Srsx_154	0.025	0.499540023371	0.0270013939689	0.0271584996767	0.07	0.000686242361553
7TM_GPCR_Srsx_155	0.042	0.499103803438	0.025660291355	0.0328842436608	0.06	0.00248363264836
7TM_GPCR_Srsx_156	0.022	0.489106358186	0.0266878719285	0.0366311131981	0.04	7.77951790951e-05
7TM_GPCR_Srsx_157	0.092	0.498322664239	0.0368037210872	0.0531050290576	0.08	0.00494600925595
7TM_GPCR_Srsx_158	0.043	0.499128310486	0.0331389665487	0.0353338918719	0.07	0.00261356239207
7TM_GPCR_Srsx_159	0.046	0.498472153152	0.0322955367864	0.0295803017023	0.07	0.000408699095715
7TM_GPCR_Srsx_16	0.062	0.499513565337	0.0256771876387	0.0200844014993	0.03	0.00407672673464
7TM_GPCR_Srsx_160	0.01	0.496795053644	0.0245263628021	0.041990493103	0.02	1.08773829197e-05
7TM_GPCR_Srsx_161	0.033	0.497173642036	0.0247641431237	0.0441626235366	0.06	0.000107612351712
7TM_GPCR_Srsx_162	0.014	0.498605612641	0.027807241242	0.0470228193671	0.04	0.000245875562541
7TM_GPCR_Srsx_163	0.035	0.498496386959	0.0350766114143	0.0438673596318	0.05	4.18038034695e-05
7TM_GPCR_Srsx_164	0.05	0.49906841521	0.0360264808811	0.0447688704116	0.07	0.0005352034932
7TM_GPCR_Srsx_165	0.035	0.49908612353	0.0288199093874	0.0522173328677	0.07	0.000734276429284
7TM_GPCR_Srsx_166	0.045	0.499705904627	0.0407096107543	0.0330212414744	0.07	0.00520967459306
7TM_GPCR_Srsx_167	0.061	0.498606558521	0.0274422279408	0.0297625544695	0.08	7.23168632248e-05
7TM_GPCR_Srsx_168	0.055	0.498378670373	0.0287003661386	0.0378751240245	0.06	0.00203983718529
7TM_GPCR_Srsx_169	0.043	0.499157715468	0.027548479855	0.0346343140691	0.06	0.000294781144476
7TM_GPCR_Srsx_17	0.038	0.499077712391	0.0384032551315	0.0234568034609	0.04	0.000658523873426
7TM_GPCR_Srsx_170	0.029	0.497923238881	0.0219715368402	0.0420578329277	0.07	0.000181479335879
7TM_GPCR_Srsx_171	0.016	0.499338784974	0.0272843142399	0.0281744421824	0.06	9.33447445277e-05
7TM_GPCR_Srsx_172	0.037	0.498114198213	0.0218564366252	0.0312502097762	0.03	2.58931959252e-06
7TM_GPCR_Srsx_173	0.024	0.498480228695	0.0319753418767	0.0336162213931	0.03	0.000410125998314
7TM_GPCR_Srsx_174	0.03	0.498296532833	0.0253944074675	0.0264301531785	0.04	5.74451441935e-05
7TM_GPCR_Srsx_175	0.031	0.498329386794	0.0246795528854	0.0301073323216	0.06	4.22027551394e-05
7TM_GPCR_Srsx_176	0.033	0.497898905349	0.0217656159381	0.0266006875372	0.05	5.95547999183e-06
7TM_GPCR_Srsx_177	0.04	0.499012405803	0.0256713972958	0.0238171736054	0.03	2.44124985329e-05
7TM_GPCR_Srsx_178	0.024	0.498366711066	0.0256833649834	0.0305463585694	0.06	5.8872929003e-06
7TM_GPCR_Srsx_179	0.093	0.500175272448	0.0468246494018	0.0310873316204	0.08	0.000317463069223
7TM_GPCR_Srsx_18	0.036	0.498787702477	0.0244371100924	0.0314027947407	0.02	0.000879335100763
7TM_GPCR_Srsx_180	0.02	0.497307608257	0.026243894704	0.0284523496144	0.01	2.57173669524e-05
7TM_GPCR_Srsx_181	0.027	0.498262836894	0.0262302489394	0.0307171235622	0.02	4.28895291407e-05
7TM_GPCR_Srsx_182	0.059	0.497767755168	0.0374616149818	0.0450747846049	0.05	9.87487001112e-05
7TM_GPCR_Srsx_183	0.05	0.498738769499	0.0309022310784	0.0303657944603	0.01	6.65741026751e-05
7TM_GPCR_Srsx_184	0.026	0.498588776917	0.0204262991451	0.0297281033929	0.01	8.38422347442e-05
7TM_GPCR_Srsx_185	0.05	0.497783594838	0.0516979959315	0.0445476625115	0.05	0.000174155982677
7TM_GPCR_Srsx_186	0.052	0.498162767671	0.0232091734122	0.0370605956877	0.05	0.000171137420693
7TM_GPCR_Srsx_187	0.044	0.499654106082	0.0356545644923	0.0414905738718	0.03	0.000267085531959
7TM_GPCR_Srsx_188	0.052	0.498478241432	0.0318525024253	0.0448641780236	0.06	0.000543976784684
7TM_GPCR_Srsx_189	0.032	0.497961187283	0.0378832610056	0.0422893252442	0.04	0.000216588043259
7TM_GPCR_Srsx_19	0.047	0.498149406223	0.0281505696997	0.0270367975255	0.04	3.76755160687e-05
7TM_GPCR_Srsx_190	0.045	0.497929597493	0.0315704066573	0.0475110417759	0.07	0.000119080235891
7TM_GPCR_Srsx_191	0.021	0.497486803342	0.0260757260156	0.038322213931	0.04	1.43619445225e-05
7TM_GPCR_Srsx_192	0.061	0.497483951587	0.0402652782624	0.0347064215941	0.04	3.66282547475e-05
7TM_GPCR_Srsx_193	0.05	0.49040150538	0.0341157973763	0.0386280103378	0.01	5.13195700478e-05
7TM_GPCR_Srsx_194	0.025	0.497547058885	0.0243159321224	0.0563245529655	0.03	0.000207452234463
7TM_GPCR_Srsx_195	0.015	0.498286224318	0.0248044631812	0.042314971854	0.05	1.36349726745e-05
7TM_GPCR_Srsx_196	0.043	0.498626675216	0.0247603785485	0.0222873444634	0.03	0.000290357624181
7TM_GPCR_Srsx_197	0.028	0.498086426673	0.0208867275821	0.0466482297054	0.05	0.000224855015404
7TM_GPCR_Srsx_198	0.055	0.490819244412	0.0363795308122	0.00877592224984	0.01	9.12946779863e-05
7TM_GPCR_Srsx_199	0.11	0.498808120225	0.0337791983284	0.0561237842655	0.07	0.00995910633355
7TM_GPCR_Srsx_2	0.021	0.498163256252	0.0228531270887	0.0288010118092	0.03	1.69244813151e-05
7TM_GPCR_Srsx_20	0.044	0.498103758461	0.0344233214171	0.0382076161552	0.05	2.05749402085e-05
7TM_GPCR_Srsx_200	0.131	0.499168914992	0.0321081573257	0.0219508785008	0.02	0.00721852434799
7TM_GPCR_Srsx_201	0.039	0.498856020401	0.0251878666209	0.0287560634682	0.05	0.00218138750643
7TM_GPCR_Srsx_202	0.049	0.499079020836	0.0436885076287	0.0586735578994	0.03	0.000683714752086
7TM_GPCR_Srsx_203	0.077	0.498385595937	0.0306899405746	0.0375122405359	0.09	0.00215177214704
7TM_GPCR_Srsx_204	0.087	0.498578127083	0.029895805948	0.0332112557667	0.05	0.00063975941157
7TM_GPCR_Srsx_205	0.026	0.497964318044	0.0262446717077	0.0344026028281	0.02	0.000346735381754
7TM_GPCR_Srsx_206	0.039	0.498223808013	0.0328003182201	0.0324366800521	0.09	0.00023270767997
7TM_GPCR_Srsx_209	0.013	0.498469568521	0.029450114514	0.0239377779726	0.06	9.83139543678e-05
7TM_GPCR_Srsx_21	0.05	0.497382869134	0.0240583868974	0.017785989856	0.03	2.5087450922e-05
7TM_GPCR_Srsx_210	0.128	0.498827748357	0.0445725371057	0.0275475691263	0.11	0.000210923273698
7TM_GPCR_Srsx_211	0.023	0.498661949211	0.0235774341218	0.0386482102226	0.06	2.7773066904e-05
7TM_GPCR_Srsx_212	0.064	0.498125691068	0.0437564063247	0.0233874301846	0.09	0.000178655187483
7TM_GPCR_Srsx_213	0.072	0.499259348679	0.0332133485449	0.0315856202455	0.09	0.00212486111559
7TM_GPCR_Srsx_214	0.028	0.499227843617	0.0212968739463	0.0250930280279	0.04	0.000171444975422
7TM_GPCR_Srsx_215	0.107	0.498179713165	0.0491188782192	0.0356791364	0.06	0.00149619590957
7TM_GPCR_Srsx_216	0.039	0.49896357171	0.0287131924451	0.0259861789121	0.03	3.29180984409e-05
7TM_GPCR_Srsx_217	0.063	0.498433871643	0.0322841163466	0.0313556357687	0.06	0.000140011397889
7TM_GPCR_Srsx_22	0.061	0.498666761988	0.0287070829714	0.0273943780206	0.03	0.000418176350649
7TM_GPCR_Srsx_220	0.058	0.497895219276	0.0315981596024	0.0331818261153	0.06	0.00055120838806
7TM_GPCR_Srsx_221	0.135	0.499529336879	0.0334933443323	0.0299205190116	0.06	0.000538976979442
7TM_GPCR_Srsx_222	0.045	0.499412465425	0.0362951221761	0.0314774902494	0.09	0.00308699952438
7TM_GPCR_Srsx_223	0.022	0.497469778989	0.026871306112	0.0276548888725	0.07	2.59458211076e-05
7TM_GPCR_Srsx_224	0.079	0.498307928436	0.0311431935648	0.0387883943682	0.11	0.00338666257448
7TM_GPCR_Srsx_225	0.124	0.48979801195	0.0260468603821	0.0375998006004	0.11	0.000218822562601
7TM_GPCR_Srsx_226	0.056	0.498355329499	0.0245148652578	0.0353330417606	0.07	3.56693126378e-05
7TM_GPCR_Srsx_227	0.091	0.499329938529	0.0288979182448	0.0343569075563	0.08	0.00218426529318
7TM_GPCR_Srsx_228	0.065	0.498709351426	0.0332124317987	0.0293494108442	0.08	0.000238320964854
7TM_GPCR_Srsx_229	0.04	0.498707123831	0.0271831076946	0.0263233291898	0.07	0.000115353781439
7TM_GPCR_Srsx_23	0.094	0.49884916639	0.0318280927791	0.036861675823	0.05	0.000700352888089
7TM_GPCR_Srsx_230	0.026	0.498547438486	0.0429911305121	0.0268144051133	0.06	5.9678870457e-05
7TM_GPCR_Srsx_231	0.045	0.498805065441	0.0251769044275	0.0531423627692	0.07	0.000992215587758
7TM_GPCR_Srsx_232	0.06	0.499190931041	0.0393732252201	0.0235540333548	0.08	0.00372527632862
7TM_GPCR_Srsx_233	0.027	0.498683367832	0.0248002349975	0.0374589964012	0.03	0.000264553702436
7TM_GPCR_Srsx_234	0.058	0.498595638999	0.0350400072027	0.0506651154553	0.06	0.00186230766121
7TM_GPCR_Srsx_235	0.053	0.498866778944	0.0346407502888	0.0572236426676	0.08	0.00171002885327
7TM_GPCR_Srsx_236	0.056	0.499179311144	0.0252021085812	0.062382807186	0.05	0.00245262309909
7TM_GPCR_Srsx_237	0.034	0.498252147194	0.03118979583	0.0380595689799	0.05	0.000483746931423
7TM_GPCR_Srsx_238	0.131	0.498284973638	0.0262185310521	0.0480905171129	0.03	4.51635678473e-05
7TM_GPCR_Srsx_239	0.055	0.498000853209	0.0383127917857	0.0428646637833	0.03	3.90097120544e-05
7TM_GPCR_Srsx_24	0.027	0.498877706778	0.0219073508369	0.0378045561246	0.04	5.11305734108e-05
7TM_GPCR_Srsx_240	0.026	0.497788165613	0.0288848606905	0.0213796950101	0.05	9.68431486399e-05
7TM_GPCR_Srsx_241	0.014	0.48927520412	0.028500720307	0.0328453686921	0.02	0.000562682806049
7TM_GPCR_Srsx_242	0.122	0.499230911096	0.0323587722444	0.0189238058746	0.04	0.000228896562476
7TM_GPCR_Srsx_243	0.053	0.498687153824	0.0282610088927	0.0421424676201	0.06	0.000505521602463
7TM_GPCR_Srsx_244	0.04	0.498990264502	0.0357135766555	0.0322923612302	0.06	0.000348865723936
7TM_GPCR_Srsx_245	0.036	0.497962747033	0.0326861320561	0.0221473904941	0.05	3.7831156078e-05
7TM_GPCR_Srsx_246	0.079	0.49876871517	0.0279918625463	0.0354352432034	0.03	0.000364617706509
7TM_GPCR_Srsx_248	0.101	0.498726979039	0.0328178539247	0.0499869866053	0.05	0.00174420780968
7TM_GPCR_Srsx_249	0.048	0.49833836094	0.0382914728398	0.0421084831539	0.03	2.02406481549e-05
7TM_GPCR_Srsx_25	0.096	0.499585219089	0.0399516989283	0.0442145590615	0.07	0.00591158727184
7TM_GPCR_Srsx_250	0.114	0.487051547202	0.0362908001667	0.0449988900849	0.05	0.000933816772886
7TM_GPCR_Srsx_251	0.053	0.498775075737	0.0309014269988	0.0391018400094	0.03	7.60171096772e-05
7TM_GPCR_Srsx_253	0.029	0.498148659056	0.0269752976516	0.0257129917499	0.06	8.19884880912e-05
7TM_GPCR_Srsx_254	0.03	0.497688995209	0.0218343430983	0.0346393360086	0.02	4.2268143261e-06
7TM_GPCR_Srsx_257	0.045	0.499722500659	0.033457924287	0.0258881548865	0.04	0.0007937491755
7TM_GPCR_Srsx_26	0.083	0.498845704454	0.0297541419676	0.0624768191374	0.05	0.00200370512903
7TM_GPCR_Srsx_27	0.024	0.498818427014	0.0270185894759	0.0290309394409	0.07	0.000194733831449
7TM_GPCR_Srsx_28	0.041	0.497959770783	0.039497728161	0.0340654322741	0.06	0.00421669101343
7TM_GPCR_Srsx_29	0.012	0.49865680239	0.0254529230369	0.0389153979545	0.03	0.000500269350596
7TM_GPCR_Srsx_3	0.02	0.49840627314	0.0305405564305	0.0395048150714	0.04	2.03065774258e-05
7TM_GPCR_Srsx_30	0.028	0.498166447333	0.0234059093447	0.057117918775	0.04	0.000156209498527
7TM_GPCR_Srsx_31	0.07	0.498259659041	0.0244112400866	0.0708224095652	0.04	0.00070786557626
7TM_GPCR_Srsx_32	0.053	0.499561662937	0.0364263167598	0.0374574013516	0.04	0.000321425526636
7TM_GPCR_Srsx_33	0.063	0.497747781318	0.0305080694061	0.0601914771298	0.01	0.00145518418867
7TM_GPCR_Srsx_34	0.008	0.497797716698	0.0254037438528	0.0441035713599	0.03	3.24579050357e-05
7TM_GPCR_Srsx_35	0.045	0.497816100038	0.0274688975188	0.092718827373	0.02	5.43174355698e-05
7TM_GPCR_Srsx_36	0.469	0.499436556916	0.162106565303	0.0927483852931	0.26	0.180967614055
7TM_GPCR_Srsx_37	0.025	0.498475653821	0.0258190328756	0.0421517721226	0.04	0.000458210444776
7TM_GPCR_Srsx_38	0.021	0.498660222255	0.0329627397363	0.0284234415997	0.05	0.000321538624121
7TM_GPCR_Srsx_39	0.036	0.498520753445	0.0298511595621	0.0350771488616	0.07	8.64799367264e-05
7TM_GPCR_Srsx_4	0.038	0.496796331993	0.0190708902865	0.0685014716728	0.03	2.74100384559e-05
