	RF	ADA	SVM	Logistic	KNN	XGB
2OG-FeII_Oxy_3_62	0.015	0.498120705426	0.00876913133404	0.00794271223893	0.02	8.21266098683e-07
2OG-FeII_Oxy_3_63	0.008	0.495971579935	0.00681001696839	0.00649401653742	0.02	8.82408585312e-06
2OG-FeII_Oxy_3_64	0.024	0.495496921766	0.0171004964078	0.0287710507234	0.01	2.91027226922e-05
2OG-FeII_Oxy_3_65	0.006	0.496014368904	0.00684261949885	0.00604831695135	0.01	1.16962482934e-05
2OG-FeII_Oxy_3_66	0.004	0.494781727429	0.0064802131953	0.0123621307988	0.0	2.41769043896e-06
2OG-FeII_Oxy_3_67	0.006	0.495234534041	0.00973377329391	0.00865368320173	0.0	1.31803312797e-06
2OG-FeII_Oxy_3_68	0.002	0.494341983423	0.0149008802464	0.00600003225648	0.01	6.48634022582e-06
2OG-FeII_Oxy_3_69	0.008	0.489852211811	0.0133460219658	0.0106388741024	0.02	3.78115782951e-06
2OG-FeII_Oxy_3_7	0.006	0.495159874211	0.00489794064069	0.0168504809152	0.0	3.81676073857e-07
2OG-FeII_Oxy_3_70	0.004	0.494710274428	0.00657561903859	0.00470758239491	0.0	6.39649783807e-07
2OG-FeII_Oxy_3_71	0.001	0.496082598294	0.0132736576469	0.0132377352568	0.02	8.73327644513e-06
2OG-FeII_Oxy_3_72	0.013	0.497143383554	0.0294773845295	0.0174061474559	0.02	6.31797738606e-05
2OG-FeII_Oxy_3_73	0.018	0.496260585169	0.0324858327734	0.0100716570549	0.01	3.23962126458e-06
2OG-FeII_Oxy_3_74	0.007	0.49684113642	0.00509745405039	0.00524431838754	0.0	3.07941672872e-06
2OG-FeII_Oxy_3_75	0.0	0.493271896906	0.00617133141584	0.00975322942923	0.0	2.27132218811e-07
2OG-FeII_Oxy_3_76	0.002	0.494891808925	0.00772459033686	0.0123187850378	0.0	5.42508246326e-07
2OG-FeII_Oxy_3_77	0.018	0.487767104179	0.0183913053474	0.00503685987624	0.02	1.74474298547e-05
2OG-FeII_Oxy_3_78	0.008	0.49674469268	0.0059757369896	0.017174891357	0.0	4.54258588434e-06
2OG-FeII_Oxy_3_79	0.01	0.496314399134	0.0139940319904	0.0106026479666	0.0	6.40359303361e-06
2OG-FeII_Oxy_3_8	0.014	0.497110920349	0.00996971083395	0.0131050209462	0.02	3.68600922229e-06
2OG-FeII_Oxy_3_80	0.012	0.496406730948	0.00775687344753	0.00691901494033	0.0	1.37694530622e-06
2OG-FeII_Oxy_3_81	0.009	0.487009707937	0.0158271266769	0.0122047550983	0.02	2.0634536213e-06
2OG-FeII_Oxy_3_82	0.005	0.496873770903	0.0178275210862	0.0132761757145	0.01	1.07342543743e-06
2OG-FeII_Oxy_3_83	0.005	0.495482926937	0.00828161291109	0.0089904534511	0.0	3.26170584231e-06
2OG-FeII_Oxy_3_84	0.039	0.49577159769	0.0126938681562	0.00653814978524	0.02	2.19808339352e-06
2OG-FeII_Oxy_3_85	0.004	0.497371591446	0.011478761755	0.0551008750051	0.05	4.21332379119e-06
2OG-FeII_Oxy_3_86	0.05	0.46036524061	0.00450834873741	0.0146766968929	0.02	5.24031156601e-06
2OG-FeII_Oxy_3_87	0.006	0.495686443274	0.00393266064557	0.00853284394795	0.01	1.09483636379e-07
2OG-FeII_Oxy_3_88	0.032	0.498844524423	0.102115743893	0.00426914420113	0.03	7.93015206e-05
2OG-FeII_Oxy_3_89	0.003	0.493965632551	0.00462803686974	0.00305852718437	0.0	1.85292924471e-06
2OG-FeII_Oxy_3_9	0.002	0.495035399767	0.010518487067	0.0163597103631	0.0	4.90216791604e-07
2OG-FeII_Oxy_3_90	0.001	0.496004923846	0.019264726538	0.0153651731144	0.01	2.88813930638e-06
2OG-FeII_Oxy_3_91	0.038	0.496212655957	0.0109859212738	0.00570298698786	0.0	1.22834644571e-05
2OG-FeII_Oxy_3_92	0.007	0.497157986277	0.00635271112918	0.00901678443894	0.0	9.78603020485e-06
2OG-FeII_Oxy_3_93	0.017	0.497356286769	0.0121554034928	0.00604156676391	0.01	5.53373047296e-06
2OG-FeII_Oxy_3_94	0.004	0.489703296313	0.0218273272767	0.00599218627603	0.0	5.65133450436e-05
2OG-FeII_Oxy_3_95	0.001	0.494564970023	0.00614076615661	0.00644141508127	0.01	4.03502872359e-06
2OG-FeII_Oxy_3_96	0.004	0.49767922143	0.0141186120787	0.0111731267513	0.01	6.77203133819e-05
7TM_GPCR_Srsx_1	0.005	0.463020730636	0.000930544817268	0.0176353521793	0.0	3.55776421657e-08
7TM_GPCR_Srsx_10	0.0	0.463241563456	0.000527159221301	0.00476192668939	0.0	8.92055354029e-08
7TM_GPCR_Srsx_100	0.004	0.462405054922	0.000222571782377	0.00575728192693	0.0	2.27145221743e-07
7TM_GPCR_Srsx_101	0.006	0.461288562273	0.000181101409652	0.00716218821108	0.0	1.5923455976e-07
7TM_GPCR_Srsx_102	0.0	0.46178539641	0.000901830996863	0.00741249945402	0.0	3.26492880731e-07
7TM_GPCR_Srsx_103	0.001	0.461903597068	6.78779491964e-05	0.0104331812548	0.0	4.21845172127e-08
7TM_GPCR_Srsx_104	0.011	0.463710054476	0.00259976787787	0.0117931327419	0.0	3.06019217078e-07
7TM_GPCR_Srsx_105	0.002	0.461509075896	0.000307681537127	0.0108463026404	0.0	4.05508870926e-08
7TM_GPCR_Srsx_106	0.0	0.459474785806	0.000219656528298	0.0038434517291	0.0	1.00496201583e-07
7TM_GPCR_Srsx_107	0.0	0.461961793323	0.000146744650221	0.0128141158807	0.0	2.03662338549e-07
7TM_GPCR_Srsx_108	0.0	0.458219718485	0.00108258295883	0.00633311887089	0.0	1.51737495457e-07
7TM_GPCR_Srsx_109	0.001	0.463080691624	0.00227611640947	0.00583095248091	0.0	4.10476815205e-07
7TM_GPCR_Srsx_11	0.013	0.463869815198	0.00363041866483	0.0117955219325	0.0	7.21974902262e-06
7TM_GPCR_Srsx_110	0.0	0.459872603314	0.000845358079596	0.00965518518658	0.0	6.25940543841e-08
7TM_GPCR_Srsx_111	0.001	0.460670205005	0.000565663362386	0.00572594910623	0.0	1.6569210004e-07
7TM_GPCR_Srsx_112	0.002	0.459732394682	0.001077461384	0.0184151598828	0.0	3.7786485052e-08
7TM_GPCR_Srsx_113	0.002	0.460544175782	0.000316937181944	0.0110053154202	0.0	1.72668155329e-08
7TM_GPCR_Srsx_114	0.0	0.461590479159	0.000317165013413	0.0132726445175	0.0	2.11567545705e-08
7TM_GPCR_Srsx_115	0.002	0.461873041581	0.00198066084294	0.00855529213221	0.0	3.38543415523e-08
7TM_GPCR_Srsx_116	0.001	0.460989753201	0.00230300518052	0.0142629740732	0.0	8.4987647142e-08
7TM_GPCR_Srsx_117	0.0	0.462699830887	0.000227313671262	0.00940815675091	0.0	2.57166377082e-08
7TM_GPCR_Srsx_118	0.0	0.462834953688	0.00244271936446	0.0117778203001	0.0	5.96941731601e-08
7TM_GPCR_Srsx_119	0.0	0.461341440374	0.000281365452079	0.00939459879375	0.0	5.06172668224e-08
7TM_GPCR_Srsx_12	0.01	0.463701034076	0.00871390598494	0.0052341687797	0.0	8.88962063073e-07
7TM_GPCR_Srsx_120	0.0	0.463056459574	0.00982960074073	0.00788718151711	0.0	1.23643431493e-07
7TM_GPCR_Srsx_121	0.0	0.462099079969	0.000949432570132	0.00630061978682	0.0	1.07278005146e-07
7TM_GPCR_Srsx_122	0.002	0.46502015312	0.00304523532611	0.00614160595645	0.0	2.09085428082e-07
7TM_GPCR_Srsx_123	0.003	0.462958804602	0.00113906886779	0.00831126531116	0.0	1.23772153415e-07
7TM_GPCR_Srsx_124	0.0	0.461946335798	0.000524621532926	0.00439096131168	0.0	5.77895313825e-08
7TM_GPCR_Srsx_125	0.006	0.462690876761	0.000595347463351	0.00538260688004	0.0	4.19782026029e-07
7TM_GPCR_Srsx_126	0.004	0.459187239208	0.000892280854087	0.00559846217513	0.0	3.29401785848e-07
7TM_GPCR_Srsx_127	0.004	0.446419546543	0.00302428472823	0.00432050919072	0.0	1.83100354434e-07
7TM_GPCR_Srsx_128	0.004	0.461891704763	0.000553155610518	0.00809628241712	0.0	1.59612213224e-07
7TM_GPCR_Srsx_129	0.003	0.461796583176	0.00108640357305	0.00655000632112	0.0	1.57694927339e-07
7TM_GPCR_Srsx_13	0.003	0.462522430745	0.012132609937	0.00430268624308	0.0	8.63568061504e-08
7TM_GPCR_Srsx_130	0.0	0.460130144987	0.000415459499039	0.00432158252228	0.0	2.10267003808e-07
7TM_GPCR_Srsx_131	0.0	0.461453657809	0.000163410449899	0.00859742122461	0.0	7.30380449454e-08
7TM_GPCR_Srsx_132	0.001	0.460984320246	0.000204115506541	0.00524550425819	0.0	1.92907506857e-07
7TM_GPCR_Srsx_133	0.003	0.460873259784	0.0008652278218	0.00433578792421	0.0	5.29525777893e-07
7TM_GPCR_Srsx_134	0.002	0.459761740045	0.000403211407824	0.00754315237913	0.0	5.71504870095e-08
7TM_GPCR_Srsx_135	0.014	0.4620210006	0.00543135044611	0.00817253197058	0.01	3.04012701235e-07
7TM_GPCR_Srsx_136	0.004	0.462841786103	0.0261147196435	0.00586444450255	0.0	9.39047737347e-08
7TM_GPCR_Srsx_137	0.004	0.462892075018	0.000858183240029	0.0062963474643	0.0	4.20700558834e-07
7TM_GPCR_Srsx_138	0.001	0.462489901419	0.00144836932711	0.00655171518311	0.0	4.06200598491e-07
7TM_GPCR_Srsx_139	0.006	0.464025317369	0.0019086355853	0.00523709605913	0.0	1.12431749244e-07
7TM_GPCR_Srsx_14	0.004	0.46329375646	0.000526857969701	0.00764620208649	0.0	3.58947687573e-07
7TM_GPCR_Srsx_140	0.001	0.4611718931	0.00174908585004	0.00659870667239	0.0	1.5899996697e-07
7TM_GPCR_Srsx_141	0.002	0.46148717401	0.000419706924445	0.00569785014024	0.0	2.48942114922e-07
7TM_GPCR_Srsx_142	0.0	0.4628739488	0.00288130825854	0.00809895466655	0.0	1.52220280825e-07
7TM_GPCR_Srsx_143	0.0	0.461527465833	0.000185242311383	0.00716942274875	0.0	1.3276173938e-08
7TM_GPCR_Srsx_144	0.001	0.462243928166	0.00152639389963	0.00757328291132	0.0	4.72689336561e-08
7TM_GPCR_Srsx_145	0.007	0.465054128882	0.000846243101948	0.00985733428918	0.0	3.73389298147e-07
7TM_GPCR_Srsx_146	0.001	0.463881961381	0.000790715562302	0.00763910637534	0.0	1.9421720765e-07
7TM_GPCR_Srsx_147	0.002	0.462154997052	0.000804468857881	0.00956463557891	0.0	3.38622854201e-08
7TM_GPCR_Srsx_148	0.0	0.462031783324	0.00055661522898	0.00765954806191	0.0	3.62714331459e-07
7TM_GPCR_Srsx_149	0.003	0.463459603617	0.00214048073108	0.00782516051027	0.0	4.82722100514e-07
7TM_GPCR_Srsx_15	0.006	0.462049669974	0.00126700369788	0.00877439006228	0.0	2.11353849977e-07
7TM_GPCR_Srsx_150	0.0	0.46262276649	0.000514543812135	0.0137355127434	0.0	1.3263777987e-07
7TM_GPCR_Srsx_151	0.0	0.461772774959	0.000699888268558	0.00740411218479	0.0	1.00626621702e-07
7TM_GPCR_Srsx_152	0.001	0.462961147295	0.000576785915763	0.00911996619299	0.0	8.15231970819e-08
7TM_GPCR_Srsx_153	0.001	0.463776078258	0.000241284618944	0.0125337186768	0.0	1.92417488165e-07
7TM_GPCR_Srsx_154	0.001	0.46030549965	0.000268151480569	0.00743220570816	0.0	6.66350885581e-08
7TM_GPCR_Srsx_155	0.0	0.460543052027	0.000130528254917	0.010570749833	0.0	2.21372271625e-08
7TM_GPCR_Srsx_156	0.004	0.462835209459	0.000832950223309	0.0104911200651	0.0	1.17411090628e-07
7TM_GPCR_Srsx_157	0.0	0.463358701297	0.000283228989748	0.0103922301391	0.0	3.6420723859e-07
7TM_GPCR_Srsx_158	0.0	0.462920371682	0.000216902995986	0.0134083760333	0.0	3.62867496051e-08
7TM_GPCR_Srsx_159	0.0	0.459345457767	0.00145992657831	0.00988613956788	0.0	4.94414109653e-08
7TM_GPCR_Srsx_16	0.0	0.461856382313	0.000997142970812	0.00542970578184	0.0	1.12064796554e-07
7TM_GPCR_Srsx_160	0.0	0.460999731605	0.000771474606457	0.0138092888777	0.0	1.41590362546e-07
7TM_GPCR_Srsx_161	0.001	0.462743908379	0.00111091275948	0.0174757750185	0.0	1.00733593911e-07
7TM_GPCR_Srsx_162	0.001	0.462187219877	0.000716587538296	0.00725127492518	0.0	1.73080223931e-07
7TM_GPCR_Srsx_163	0.005	0.461904187755	0.000342844153309	0.0151921738125	0.0	1.21013528087e-07
7TM_GPCR_Srsx_164	0.001	0.463522543198	0.000441559129988	0.0132137373937	0.0	3.0719291999e-07
7TM_GPCR_Srsx_165	0.001	0.461345747388	0.000413830553298	0.0072988133134	0.0	5.26918810806e-08
7TM_GPCR_Srsx_166	0.004	0.464337639615	0.000850024230972	0.0140440102739	0.0	5.40507585356e-07
7TM_GPCR_Srsx_167	0.004	0.463774377572	0.000312205991267	0.0145497277501	0.0	1.18248806302e-07
7TM_GPCR_Srsx_168	0.002	0.453683822142	0.00211633113475	0.00778143306053	0.0	2.14235456042e-08
7TM_GPCR_Srsx_169	0.001	0.462030126736	0.00131027046091	0.00788059397409	0.0	1.10618586291e-07
7TM_GPCR_Srsx_17	0.0	0.460606735458	0.000869191429201	0.00536057785004	0.0	5.68307889637e-08
7TM_GPCR_Srsx_170	0.0	0.46190026675	7.26211691942e-05	0.0105987194507	0.0	3.37440404508e-08
7TM_GPCR_Srsx_171	0.002	0.463406077389	0.000444603643208	0.00823676129431	0.01	2.40331303303e-07
7TM_GPCR_Srsx_172	0.007	0.462312549098	0.000285634637637	0.00820735691476	0.01	1.47189965105e-07
7TM_GPCR_Srsx_173	0.0	0.454495892719	0.00755883065309	0.00865327919107	0.0	9.17273723644e-08
7TM_GPCR_Srsx_174	0.007	0.462361267394	0.000610184334355	0.0098605586858	0.0	5.19206082572e-07
7TM_GPCR_Srsx_175	0.002	0.464365459465	0.000303791688516	0.0102406716155	0.0	4.9529859325e-07
7TM_GPCR_Srsx_176	0.003	0.462300336004	0.000149831369676	0.00971096144259	0.0	6.71855104883e-08
7TM_GPCR_Srsx_177	0.002	0.463326402408	0.0011915295186	0.00869136137466	0.0	9.65754907156e-08
7TM_GPCR_Srsx_178	0.001	0.463370974696	0.000138811294489	0.00826533657402	0.0	4.07553272908e-07
7TM_GPCR_Srsx_179	0.001	0.456801319155	0.00127598671484	0.00827859668113	0.0	1.64041381367e-07
7TM_GPCR_Srsx_18	0.001	0.461992987973	0.000155975564837	0.00772255583984	0.0	6.97980837572e-08
7TM_GPCR_Srsx_180	0.001	0.460676115561	3.19699904667e-05	0.0101524196231	0.0	9.25886780578e-08
7TM_GPCR_Srsx_181	0.001	0.463092532693	6.97351895768e-05	0.00852183511537	0.0	6.14262418708e-08
7TM_GPCR_Srsx_182	0.001	0.446526531197	0.000136021158239	0.0106562148638	0.0	1.84251206292e-07
7TM_GPCR_Srsx_183	0.005	0.453671640584	8.96401258154e-05	0.00730229237538	0.0	4.05522854408e-07
7TM_GPCR_Srsx_184	0.003	0.461272231313	3.59411312879e-05	0.0129661967026	0.01	9.37871718065e-08
7TM_GPCR_Srsx_185	0.004	0.45691370317	0.0136361889789	0.0156538897105	0.0	1.36366509196e-07
7TM_GPCR_Srsx_186	0.011	0.462778803824	0.000254665859103	0.0147706255953	0.0	2.2548204015e-07
7TM_GPCR_Srsx_187	0.03	0.458623657404	0.000446254524421	0.0125060033339	0.01	1.11350323095e-06
7TM_GPCR_Srsx_188	0.013	0.462207261577	0.00309353023353	0.011621873697	0.0	1.2736735755e-07
7TM_GPCR_Srsx_189	0.001	0.463964224176	0.003599867699	0.0132898674748	0.0	1.54160977672e-06
7TM_GPCR_Srsx_19	0.001	0.464250458485	7.99699767448e-05	0.00872251938041	0.0	1.55332293161e-06
7TM_GPCR_Srsx_190	0.0	0.462283898178	0.00118027994107	0.00746231566305	0.0	7.9078766646e-08
7TM_GPCR_Srsx_191	0.001	0.461280187338	0.0013056548753	0.013262130561	0.0	1.02465612883e-07
7TM_GPCR_Srsx_192	0.006	0.453992417661	0.0218036239352	0.0153693844576	0.0	6.38694004351e-08
7TM_GPCR_Srsx_193	0.007	0.462961325035	0.0191774853156	0.011711679668	0.01	5.7893180383e-07
7TM_GPCR_Srsx_194	0.0	0.461077023438	0.000621574589903	0.0140256587767	0.0	3.3142217859e-08
7TM_GPCR_Srsx_195	0.0	0.460399067931	0.000263665211454	0.00871819758843	0.0	6.17813782355e-07
7TM_GPCR_Srsx_196	0.018	0.464561952528	0.000471357046043	0.00946977460324	0.0	7.53453662128e-07
7TM_GPCR_Srsx_197	0.003	0.463292525306	0.00027606625317	0.0115140055742	0.0	1.47013210494e-07
7TM_GPCR_Srsx_198	0.002	0.452263832826	0.0242456076274	7.00841659255e-05	0.0	1.15428868241e-07
7TM_GPCR_Srsx_199	0.01	0.462449790134	0.000521037847507	0.0192863034356	0.01	7.66480184211e-07
7TM_GPCR_Srsx_2	0.001	0.460753710302	0.00138343612695	0.00863076183195	0.0	4.09813374347e-08
7TM_GPCR_Srsx_20	0.0	0.449218957709	0.000387863473388	0.00722800252852	0.0	6.76297204905e-08
7TM_GPCR_Srsx_200	0.014	0.454990386362	0.00878816261684	0.00625032059627	0.0	5.54419841592e-07
7TM_GPCR_Srsx_201	0.007	0.461957484668	0.000402868740772	0.00969882728954	0.0	2.36854038604e-08
7TM_GPCR_Srsx_202	0.01	0.460487524552	0.00182965740829	0.00972751040612	0.01	5.06443065262e-08
7TM_GPCR_Srsx_203	0.001	0.461876837934	0.000539730479968	0.0098838175887	0.0	3.54589495544e-08
7TM_GPCR_Srsx_204	0.009	0.462877584044	0.000305046966407	0.00830118241368	0.0	2.83084688135e-07
7TM_GPCR_Srsx_205	0.0	0.453387953561	0.00155861228227	0.00831118398237	0.0	2.53132075301e-08
7TM_GPCR_Srsx_206	0.0	0.461985130369	0.000600041422515	0.00658345964448	0.0	4.87489444367e-08
7TM_GPCR_Srsx_207	0.004	0.463117034981	0.000602501942893	0.00905966519434	0.0	2.38012759723e-07
7TM_GPCR_Srsx_208	0.002	0.46148445416	0.000553390044383	0.0064604681726	0.0	2.19006622615e-07
7TM_GPCR_Srsx_209	0.0	0.462072167299	0.000231902096246	0.0075022675768	0.0	3.44665949115e-08
7TM_GPCR_Srsx_21	0.005	0.462145681382	0.00133405463848	0.00816947804622	0.0	4.74742620327e-07
7TM_GPCR_Srsx_210	0.005	0.452920616562	0.000309904517212	0.00907275466585	0.0	5.57028954518e-07
7TM_GPCR_Srsx_211	0.002	0.462257013481	0.000127925349738	0.00676455705534	0.0	4.62514222477e-08
7TM_GPCR_Srsx_212	0.002	0.452163202005	0.00110834505097	0.00406140459208	0.0	4.22623109841e-08
7TM_GPCR_Srsx_213	0.002	0.460295870769	0.000249382335209	0.00520900770984	0.0	2.81796825874e-08
7TM_GPCR_Srsx_214	0.0	0.464348238048	0.000207448223019	0.0053822795409	0.0	7.46883358715e-07
7TM_GPCR_Srsx_215	0.0	0.464466895854	0.0070925542432	0.00718003179366	0.0	4.8496783478e-08
7TM_GPCR_Srsx_216	0.004	0.45594307587	0.000294324126918	0.00601139448572	0.0	1.9531755413e-07
7TM_GPCR_Srsx_217	0.009	0.461684465037	0.00041165439159	0.00835988891493	0.0	6.3783090809e-08
7TM_GPCR_Srsx_218	0.0	0.459783271159	0.000349462511234	0.00631724487174	0.0	4.79251127672e-08
7TM_GPCR_Srsx_219	0.001	0.462342794799	0.000222309027692	0.00743062638928	0.0	1.0538823858e-07
7TM_GPCR_Srsx_22	0.003	0.464180502736	0.000282515392411	0.00666121137264	0.0	6.59765703404e-07
7TM_GPCR_Srsx_220	0.003	0.460723042738	0.000760490854996	0.00592512578732	0.0	6.63163319814e-08
7TM_GPCR_Srsx_221	0.005	0.452932166973	0.000909091274371	0.00981300734735	0.0	1.59934486987e-07
7TM_GPCR_Srsx_222	0.001	0.462026008494	0.000608072254309	0.00541029797692	0.0	1.19467784998e-07
7TM_GPCR_Srsx_223	0.0	0.461786808201	0.00107991128891	0.00977091696103	0.0	1.44581264294e-07
7TM_GPCR_Srsx_224	0.001	0.464641308976	0.00183959447738	0.0110624029552	0.0	3.86279396025e-07
7TM_GPCR_Srsx_225	0.005	0.463455810835	0.000823539101674	0.0129600136834	0.0	1.54622412651e-07
7TM_GPCR_Srsx_226	0.002	0.463802509135	0.00127038628822	0.00983906729703	0.0	4.67980527219e-07
7TM_GPCR_Srsx_227	0.0	0.463622765766	0.00147271366268	0.00897408660476	0.0	1.20494087241e-06
7TM_GPCR_Srsx_228	0.005	0.464314112775	0.000758665901672	0.00907827358747	0.0	3.61272327609e-07
7TM_GPCR_Srsx_229	0.001	0.462392435458	0.00171377310883	0.00664310026514	0.0	1.7236993699e-07
7TM_GPCR_Srsx_23	0.001	0.447158722876	0.00264195123976	0.00639669512262	0.0	7.91655452304e-08
7TM_GPCR_Srsx_230	0.0	0.461509333108	0.00284710081159	0.00643404985728	0.0	2.76003277122e-07
